Name,Number Reviews,Avg Rating,Descriptors,Phone Number,Licenses,Address,Url
High Supply Saloon - Coming Soon! ,0,,Dispensary | In-store purchases only | Medical & Recreational | Supports the Black community,(505) 353-7027,Adult-Use Retail: CCD-MICB-2023-0078 | Medical Retail: CCD-MICB-2023-0078,"106 N Main Ave, Portales, New Mexico 88130",https://weedmaps.com/dispensaries/high-supply-saloon
Morrison gardens ,0,,Dispensary | Order online | Recreational,(720) 792-1420,Adult-Use Retail: 402R-00925,"4440 Morrison Rd, Denver, Colorado 80219",https://weedmaps.com/dispensaries/morrison-gardens
trichomez ,0,,Dispensary | In-store purchases only | Medical & Recreational,(806) 681-4734,Adult-Use Retail: CCD-2022-0118-001 | Medical Retail: CCD-2022-0118-001,"107 S Main Ave, Portales, New Mexico 88130",https://weedmaps.com/dispensaries/trichomez
Pecos Valley Production - Portales ,3 reviews,5.0,Dispensary | Order online | Medical & Recreational,(855) 732-2113,Adult-Use Retail: CCD-VICE-2021-0024-RTLR-003 | Medical Retail: CCD-VICE-2021-0024-RTLR-003,"215 E 2nd St, Portales, New Mexico 88130",https://weedmaps.com/dispensaries/pecos-valley-production-portales
OSO Cannabis Company - Portales ,2 reviews,3.0,Dispensary | In-store purchases only | Medical & Recreational,(575) 226-2672,Medical Retail: CCD-VICE-2021-0029-RTLR-004 | Adult-Use Retail: CCD-VICE-2021-0029-RTLR-004,"1429 S Avenue D, Portales, New Mexico 88310",https://weedmaps.com/dispensaries/oso-cannabis-company-1
Altitude The Dispensary West - Adult Use ,259 reviews,4.6,Dispensary | In-store purchases only | Recreational,(720) 708-5428,Adult-Use Retail: 402R-00011,"1568 S Federal Blvd., Denver, Colorado 80219",https://weedmaps.com/dispensaries/altitude-the-dispensary-west-adult-use
NM Green Door ,6 reviews,5.0,Dispensary | Order online | Medical & Recreational,(575) 226-2930,Adult-Use Retail: CCD-MICB-2022-0118-RTLR | Medical Retail: CCD-MICB-2022-0118-RTLR,"815 East Brazos St, Portales, New Mexico 88130",https://weedmaps.com/dispensaries/nm-green-door
Mr Buds Portales ,2 reviews,5.0,Dispensary | In-store purchases only | Medical & Recreational,(575) 226-0716,Adult-Use Retail: CCD-2022-0176-001 | Medical Retail: CCD-2022-0176-001,"1811 South Avenue D, Portales, New Mexico 88130",https://weedmaps.com/dispensaries/mr-buds-portales
Leiffa ,"1,390 reviews",4.8,Dispensary | Order online | Medical & Recreational | Supports the Black community,(303) 233-3901,Medical Retail: 402-00374 | Adult-Use Retail: 402R-00915,"6900 W Colfax Ave, Lakewood, Colorado 80214",https://weedmaps.com/dispensaries/leiffa
LOVA - Sheridan ,203 reviews,4.8,Dispensary | Order online | Medical & Recreational,(720) 536-5471,Medical Retail: 402-00286 | Adult-Use Retail: 402R-00896,"446 Sheridan Boulevard, Denver, Colorado 80226",https://weedmaps.com/dispensaries/lova-sheridan
Native Roots Dispensary South Denver ,16 reviews,3.8,Dispensary | In-store purchases only | Medical & Recreational,(720) 428-8050,,"2645 South Santa Fe Drive, Denver, Colorado 80223",https://weedmaps.com/dispensaries/native-roots-south
Alto Recreational Dispensary ,11 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(720) 428-2663,Adult-Use Retail: 402R-00980,"2160 S Lipan St, Denver, Colorado 80223",https://weedmaps.com/dispensaries/alto-dispensary-1-1
Alto Medical Dispensary ,24 reviews,5.0,Dispensary | Order online | Medical | Supports the Black community,(720) 428-2663,Medical Retail: 402-00971,"2160 S Lipan St, Denver, Colorado 80223",https://weedmaps.com/dispensaries/alto-medical-dispensary
Greenfields - Navajo ,18 reviews,4.8,Dispensary | Order online | Medical & Recreational,(303) 856-7451,Adult-Use Retail: 402R-00872 | Medical Retail: 402-01080,"2038 South Navajo, Denver, Colorado 80223",https://weedmaps.com/dispensaries/greenfields-5
Trenchtown Cannabis ,463 reviews,4.5,Dispensary | Order online | Medical & Recreational | Supports the Black community,(303) 495-3531,Adult-Use Retail: 402R-00251 | Medical Retail: 402-00566,"734 Sheridan Blvd, Denver, Colorado 80214",https://weedmaps.com/dispensaries/trenchtown-marijuana-center-recreational-mmj-denver
Everbloom Wheat Ridge ,28 reviews,3.6,Dispensary | Order online | Medical & Recreational | Supports the Black community,(720) 226-9308,Adult-Use Retail: 402R-00763 | Medical Retail: 402-00967,"10185 W 49th Ave, Wheat Ridge, Colorado 80033",https://weedmaps.com/dispensaries/everbloom-on-49th
Green Dragon - Cherry Creek ,7 reviews,1.6,Dispensary | Order online | Medical & Recreational,(720) 536-5462,Adult-Use Retail: 402R-00086 | Medical Retail: 402-00301,"310 Saint Paul St., Denver, Colorado 80206",https://weedmaps.com/dispensaries/green-dragon-5
The Green Solution - 20th Ave at Edgewater ,26 reviews,4.1,Dispensary | In-store purchases only | Recreational,(720) 689-2347,Adult-Use Retail: 402R-00298,"6020 West 20th Avenue, Edgewater, Colorado 80214",https://weedmaps.com/dispensaries/the-green-solution-edgewater
Apothecary Farms Denver MED ,142 reviews,4.8,Dispensary | Order online | Medical,(303) 862-5016,Medical Retail: 402-00375,"2251 S. Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/apothecary-farms-denver
Apothecary Farms Denver ,347 reviews,4.9,Dispensary | Order online | Recreational,(303) 862-5016,Adult-Use Retail: 402R-00048,"2251 S. Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/apothecary-farms-denver-1
Solace Meds Broadway ,35 reviews,4.7,Dispensary | Order online | Recreational | Supports the Black community,(303) 282-0200,Adult-Use Retail: 402R-00101,"2262 South Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/solace-meds-broadway
Greenfields - Mississippi Ave ,0,,Dispensary | Order online | Medical & Recreational,(720) 738-6390,Adult-Use Retail: 402R-00492 | Medical Retail: 402-00854,"1798 West Mississippi Ave, Denver, Colorado 80223",https://weedmaps.com/dispensaries/greenfields-4
Den-Rec South MED ,52 reviews,4.3,Dispensary | In-store purchases only | Medical,(720) 390-5070,,"2042 South Bannock St., Denver, Co 80223",https://weedmaps.com/dispensaries/den-rec-medical
Cookies Denver ,83 reviews,3.1,Dispensary | Order online | Recreational | Supports the Black community,(303) 862-5169,Medical Retail: 402-00768 | Adult-Use Retail: 402R-00096,"2057 South Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/cookies-denver
The Lodge Cannabis on Federal - REC ,749 reviews,4.6,Dispensary | Order online | Recreational | Supports the Black community,(303) 945-4774,Adult-Use Retail: 402R-00548,"82 S Federal Blvd, Denver, Colorado 80219",https://weedmaps.com/dispensaries/champion-cannabis
Native Roots Dispensary Edgewater - Med ,19 reviews,4.3,Dispensary | In-store purchases only | Medical,(720) 476-4856,,"5610 W. 20th Ave., Edgewater, Colorado 80214",https://weedmaps.com/dispensaries/native-roots-edgewater-2
Reefer Madness Broadway ,42 reviews,4.2,Dispensary | In-store purchases only | Medical & Recreational,(303) 282-6206,Adult-Use Retail: 402R-00917 | Medical Retail: 402-00294,"1995 S Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/little-brown-house
The Herbal Center - Broadway ,81 reviews,4.5,Dispensary | Order online | Recreational,(720) 549-4372,Adult-Use Retail: 402R-00601,"1909 South Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/thc-the-herbal-center-broadway
A Cut Above - Denver Med ,182 reviews,4.4,Dispensary | In-store purchases only | Medical,(720) 536-8965,Medical Retail: 402-00455,"1911 S. Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/a-cut-above-denver
A Cut Above - Denver Rec ,102 reviews,4.2,Dispensary | In-store purchases only | Recreational,(720) 536-8965,Adult-Use Retail: 402R-00587,"1911 S. Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/a-cut-above-denver-rec
Ganja Gourmet ,54 reviews,3.8,Dispensary | Order online | Medical & Recreational,(303) 282-9333,Adult-Use Retail: 402R-00103 | Medical Retail: 402-00655,"1810 S Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/ganja-gourmet
Golden Meds - Broadway St. ,118 reviews,4.2,Dispensary | Order online | Recreational,(720) 583-2119,Adult-Use Retail: 402R-00165,"1755 S. Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/back-to-the-garden-broadway
LOVA Edgewater ,443 reviews,4.6,Dispensary | Order online | Medical & Recreational,(303) 274-6495,Adult-Use Retail: 402R-00043 | Medical Retail: 402-00260,"2045 Sheridan Blvd., Edgewater, Colorado 80214",https://weedmaps.com/dispensaries/lova-edgewater
Good Chemistry - Broadway ,31 reviews,4.0,Dispensary | Order online | Medical & Recreational,(303) 733-3113,Adult-Use Retail: 402R-00032 | Medical Retail: 402-00681,"1724 South Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/good-chemistry-broadway
Golden Meds - Federal ,93 reviews,3.9,Dispensary | Order online | Medical & Recreational | Supports the Black community,(720) 583-0194,Adult-Use Retail: 402R-00164 | Medical Retail: 402-00376,"330 Federal Blvd, Denver, Colorado 80219",https://weedmaps.com/dispensaries/highstreetgrowers
Elite ,11 reviews,4.5,Dispensary | In-store purchases only | Recreational,(720) 287-4081,Adult-Use Retail: 402R-00121,"1410 S Santa Fe Dr, Denver, Colorado 80223",https://weedmaps.com/dispensaries/elite-61
Lightshade - Barnum ,115 reviews,4.9,Dispensary | Order online | Recreational | Supports the Black community,(720) 899-3125,Adult-Use Retail: 402R-00187,"445 North Federal Blvd, Denver, Colorado 80204",https://weedmaps.com/dispensaries/frosted-leaf-federal-2
Farmacy Santa Ynez ,2 reviews,5.0,Dispensary | Order online | Medical & Recreational,(805) 693-4685,Adult-Use Retail: C10-0001124-LIC | Medical Retail: C10-0001124-LIC,"3576 Madera Street, Santa Ynez, California 93460",https://weedmaps.com/dispensaries/farmacy-santa-ynez
Colorado Harvest Company - S. Broadway ,26 reviews,3.9,Dispensary | Order online | Recreational,(303) 722-1227,Adult-Use Retail: 402R-00078,"1568 S Broadway, Denver, Colorado 80210",https://weedmaps.com/dispensaries/colorado-harvest-co
Green Dragon - Edgewater ,69 reviews,4.0,Dispensary | Order online | Recreational,(970) 480-0640,Adult-Use Retail: 402R-00094,"2467 Sheridan Boulevard, Edgewater, Colorado 80214",https://weedmaps.com/dispensaries/green-dragon-edgewater
Lakeshore Cannabis ,321 reviews,4.5,Dispensary | Order online | Recreational,(720) 920-9617,Adult-Use Retail: 402R-00050,"2517 Sheridan Blvd., Edgewater, Colorado 80214",https://weedmaps.com/dispensaries/lakeshore-cannabis
Kaya Cannabis Santa Fe ,205 reviews,4.6,Dispensary | Order online | Medical & Recreational,(303) 593-2931,Adult-Use Retail: 402R-00544 | Medical Retail: 402-00573,"1075 S. Fox Street, Denver, Colorado 80223",https://weedmaps.com/dispensaries/kaya-santa-fe
Pure Marijuana Dispensary - Edgewater ,160 reviews,4.3,Dispensary | Order online | Recreational,(303) 233-1322,Adult-Use Retail: 402R-00179,"2553 Sheridan Blvd, Edgewater, Colorado 80214",https://weedmaps.com/dispensaries/prima-cannabis-co
Kaya Cannabis Colfax ,316 reviews,4.6,Dispensary | Order online | Medical & Recreational | Supports the Black community,(720) 287-3934,Adult-Use Retail: 402R-00515 | Medical Retail: 402-00664,"3937 West Colfax Ave, Denver, Colorado 80204",https://weedmaps.com/dispensaries/kaya-cannabis-recreational
Cannajuana ,20 reviews,4.6,Dispensary | Order online | Medical,(303) 963-5306,Medical Retail: 402-01089,"1155 S Cherokee St., Denver, Colorado 80223",https://weedmaps.com/dispensaries/cannajuana
Mana Supply Co. Denver ,188 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(720) 749-4642,Adult-Use Retail: 402R-00858,"2895 W 8th Avenue, Denver, Colorado 80204",https://weedmaps.com/dispensaries/mana-supply-co-denver
Laughing Grass ,192 reviews,4.9,Dispensary | Order online | Recreational,(720) 379-8567,Adult-Use Retail: 402R-00729,"1110 W Virginia Ave, Unit 1, Denver, Colorado 80223",https://weedmaps.com/dispensaries/laughing-grass-3
Callie's Cannabis Shoppe Denver ,13 reviews,4.1,Dispensary | Order online | Recreational,(720) 415-2976,Adult-Use Retail: 402R-00005,"777 Canosa Court, Denver, Colorado 80204",https://weedmaps.com/dispensaries/callie-s-cannabis-shoppe-denver
Starbuds - DU ,502 reviews,4.8,Dispensary | In-store purchases only | Recreational,(303) 975-6485,Adult-Use Retail: 402R-00022,"1640 East Evans Ave., Denver, Colorado 80210",https://weedmaps.com/dispensaries/citimed-1
Green Dragon - Byers ,21 reviews,3.2,Dispensary | Order online | Recreational,(970) 480-0660,Adult-Use Retail: 402R-00038,"930 West Byers Place, Denver, Colorado 80223",https://weedmaps.com/dispensaries/green-dragon-denver
The Herbal Cure (Med and Rec) ,906 reviews,4.8,Dispensary | Order online | Medical & Recreational,(303) 777-9333,Adult-Use Retail: 402R-00139 | Medical Retail: 402-00507,"985 S. Logan Street, Denver, Colorado 80209",https://weedmaps.com/dispensaries/the-herbal-cure-recreational
Karmaceuticals ,70 reviews,4.3,Dispensary | In-store purchases only | Medical & Recreational,(303) 765-2762,Adult-Use Retail: 402R-00744 | Medical Retail: 402-00693,"4 S. Santa Fe Drive, Denver, Colorado 80223",https://weedmaps.com/dispensaries/karmaceuticals-1
A Cut Off The Top ,22 reviews,3.6,Dispensary | In-store purchases only | Medical,(303) 825-9227,,"2059 W 9th Ave, Denver, Colorado 80204",https://weedmaps.com/dispensaries/a-cut-off-the-top-2059-w-9th-ave-80204
A Cut Off The Top ,2 reviews,4.5,Dispensary | In-store purchases only | Recreational,(303) 825-9227,,"2059 W 9th Ave, Denver, Colorado 80204",https://weedmaps.com/dispensaries/a-cut-off-the-top
Best Colorado Cannabis ,758 reviews,4.9,Dispensary | Order online | Medical & Recreational,(720) 205-5314,Adult-Use Retail: 402R-00154 | Medical Retail: 402-00385,"4800 Lamar Street, Wheat Ridge, Colorado 80033",https://weedmaps.com/dispensaries/best-colorado-meds-adult-use
Green Dragon - Sheridan ,17 reviews,3.2,Dispensary | Order online | Recreational,(720) 458-6650,Adult-Use Retail: 402R-00387,"4103 Sheridan Blvd, Denver, Colorado 80212",https://weedmaps.com/dispensaries/green-dragon-mountain-view
Kind Meds ,139 reviews,4.4,Dispensary | Order online | Medical | Supports the Black community,(720) 366-8888,Medical Retail: 402-00945,"260 Santa Fe Dr, Denver, Colorado 80223",https://weedmaps.com/dispensaries/kinds-meds
The Joint Denver ,"1,252 reviews",4.8,Dispensary | Order online | Recreational | Supports the Black community,(303) 455-0079,Adult-Use Retail: 402R-00230,"4745 W 38th Ave, Denver, Colorado 80212",https://weedmaps.com/dispensaries/cannabis-recreational
LivWell Enlightened Health - DTC ,4 reviews,5.0,Dispensary | In-store purchases only | Recreational,(720) 240-9885,Adult-Use Retail: 402R-00085,"7795 E Belleview Ave #2, Denver, Colorado 80237",https://weedmaps.com/dispensaries/livwell-enlightened-health-dtc
Three Rivers Dispensary Denver MED ,0,,Dispensary | In-store purchases only | Medical,(720) 485-4353,Medical Retail: 402-01158,"135 S Broadway, Denver, Colorado 80209",https://weedmaps.com/dispensaries/three-rivers-dispensary-broadway-med
Three Rivers Dispensary Denver ,3 reviews,5.0,Dispensary | In-store purchases only | Medical & Recreational,(720) 485-4353,Adult-Use Retail: 402R-00955 | Medical Retail: 402-01158,"135 S Broadway, Denver, Colorado 80209",https://weedmaps.com/dispensaries/three-rivers-dispensary-broadway-rec
Terrapin Care Station - Broadway - Adult Use ,330 reviews,4.5,Dispensary | Order online | Recreational,(303) 954-8402,Adult-Use Retail: 402R-00142,"1 Broadway #A150, Denver, Colorado 80203",https://weedmaps.com/dispensaries/denver-terrapincarestation-recreational
Herban Underground ,328 reviews,4.9,Dispensary | Order online | Medical & Recreational | Supports the Black community,(720) 343-4372,Adult-Use Retail: 402R-00237 | Medical Retail: 402-00306,"70 Broadway St #50 (Downstairs), Denver, Colorado 80203",https://weedmaps.com/dispensaries/herban-medicinals-underground
Peak MJ ,58 reviews,4.3,Dispensary | In-store purchases only | Recreational,(720) 390-7804,Adult-Use Retail: 402R-00340,"260 Broadway, Denver, Colorado 80203",https://weedmaps.com/dispensaries/peak-mj
GNOMAD ,0,,Dispensary | Order online | Medical & Recreational,(575) 398-9333,Adult-Use Retail: CCD-VICE-2023-0018-RTLR-001 | Medical Retail: CCD-VICE-2023-0018-RTLR-001,"223 w Broadway St., Tatum, New Mexico 88267",https://weedmaps.com/dispensaries/gnomad
LovingBud Dispensary ,0,,Dispensary | In-store purchases only | Medical & Recreational,(505) 370-1455,Adult-Use Retail: CCD-2022-0904-001 | Medical Retail: CCD-2022-0904-001,"609 Tatum Highway, Lovington, New Mexico 88260",https://weedmaps.com/dispensaries/loving-bud-dispensary
Budding Genius ,0,,Dispensary | Order online | Medical & Recreational,(806) 577-9250,Adult-Use Retail: CCD-2022-0605-001 | Medical Retail: CCD-2022-0605-001,"512 E Broadway St, Tatum, New Mexico 88267",https://weedmaps.com/dispensaries/budding-genius-llc
