Name,Number Reviews,Avg Rating,Descriptors,Phone Number,Licenses,Address,Url
RISE Dispensaries Monroeville ,2 reviews,5.0,Dispensary | In-store purchases only | Medical | Supports the Black community,(412) 516-9096,Medical Retail: D18-5035 | 3838 William Penn Hwy,"3838 William Penn Hwy, Monroeville, Pennsylvania 15146",https://weedmaps.com/dispensaries/rise-dispensaries-monroeville
Roll N Rock Cannabis - Brampton ,0,,Dispensary | In-store purchases only | Recreational,(905) 863-4420,Adult-Use Retail: CRSA1172434,"14 Lisa Street Unit 114, Brampton, ON L6T 4W2",https://weedmaps.com/dispensaries/roll-n-rock-cannabis-brampton
Value Buds - Bramalea ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(905) 790-7999,Adult-Use Retail: CRSA1201022,"100 Peel Centre Dr Unit #5, Brampton, ON L6T 4G8",https://weedmaps.com/dispensaries/value-buds-bramalea-1
Bloc Dispensary - Belton ,7 reviews,5.0,Dispensary | Order online | Medical & Recreational | Supports the Black community,(816) 708-0664,Medical Retail: DIS000180 | Adult-Use Retail: DIS000180,"225 N Cedar St, Belton, Missouri 64012",https://weedmaps.com/dispensaries/bloc-dispensary-belton
Oki Cannabis ,2 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,+64 7 282 2420,Adult-Use Retail: CRSA1206081,"34 Avondale Blvd, Suite 2, Brampton, ON L6S5E5",https://weedmaps.com/dispensaries/oki-cannabis
Shinybud - Alliston ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(705) 435-7728,Adult-Use Retail: CRSA1192547,"86 Young St. Unit S6B, Alliston, ON L9R 1P8",https://weedmaps.com/dispensaries/shinybud-alliston
Spiritleaf - Imperial Centre ,3 reviews,5.0,Dispensary | Order online | Recreational,(905) 793-9045,Adult-Use Retail: CRSA1200282,"2456 Queen Street East Unit #2, Brampton, ON L6S 5X9",https://weedmaps.com/dispensaries/spiritleaf-imperial-centre
Greenlight Stateline ,37 reviews,4.8,Dispensary | Order online | Medical & Recreational,(816) 819-5420,Medical Retail: DIS000063 | Adult-Use Retail: DIS000063,"13531 Madison Ave, Kansas City, Missouri 64145",https://weedmaps.com/dispensaries/greenlight-stateline
Trulieve - Weston ,1 review,5.0,Dispensary | In-store purchases only | Medical,(304) 407-3288,Medical Retail: D210081,"137 Staunton Dr, Weston, West Virginia 26452",https://weedmaps.com/dispensaries/trulieve-weston
Value Buds - Wasaga Beach ,0,,Dispensary | In-store purchases only | Recreational,(705) 352-8977,Adult-Use Retail: CRSA1208653,"1295 Mosley St Unit #5, Wasaga Beach, ON L9Z 2Y7",https://weedmaps.com/dispensaries/value-buds-wasaga-beach
Holland Daze - Wasaga ,0,,Dispensary | In-store purchases only | Recreational | Supports the Black community,(416) 438-3442,Adult-Use Retail: CRSA1232524,"1228 Mosley St, Unit 5, Wasaga Beach, ON L9Z 2C9",https://weedmaps.com/dispensaries/holland-daze-wasaga
Pop's Cannabis - Tottenham ,0,,Dispensary | In-store purchases only | Recreational,(289) 850-4044,Adult-Use Retail: CRSA1200774,"133 Queen Street S, Tottenham, ON L0G 1W0",https://weedmaps.com/dispensaries/pop-s-cannabis-1-tottenham
Green Grove Cannabis - Alliston ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(705) 250-0187,Adult-Use Retail: CRSA1178444,"70 Victoria St. East, Alliston, ON L9R 1L2",https://weedmaps.com/dispensaries/green-grove-1
Crown Leaf ,0,,Dispensary | In-store purchases only | Recreational,(905) 497-9550,Adult-Use Retail: CRSA1319563,"3355 Hurontario St, Mississauga, ON L5A 4E7",https://weedmaps.com/dispensaries/crown-leaf-3
Sessions Cannabis - Tottenham ,0,,Dispensary | Order online | Recreational,(705) 440-6866,Adult-Use Retail: CRSA1264700,"130 Mill St E, Tottenham, ON L0G 1W0",https://weedmaps.com/dispensaries/sessions-cannabis-tottenham
The Source Cannabis - West Plains ,6 reviews,4.8,Dispensary | Order online | Medical & Recreational,(417) 419-9333,Medical Retail: DIS000124 | Adult-Use Retail: DIS000124,"1636 Bruce Smith Parkway, West Plains, Missouri 65775",https://weedmaps.com/dispensaries/the-source-cannabis-west-plains
Soma Leaf Co. – Mississauga ,0,,Dispensary | Order online | Recreational,(905) 278-5444,Adult-Use Retail: CRSA1330261,"280 Lakeshore Road West, Mississauga, ON L5H0A5",https://weedmaps.com/dispensaries/soma-leaf-company-1
T CANNABIS - Beamsville ,11 reviews,3.7,Dispensary | In-store purchases only | Recreational,(905) 563-5255,Adult-Use Retail: CRSA1172694,"4322 Ontario St, Beamsville, ON L0r 1b5",https://weedmaps.com/dispensaries/t-cannabis-1
Hey Bud ,2 reviews,5.0,Dispensary | In-store purchases only | Recreational,(905) 739-0717,Adult-Use Retail: CRSA1208760,"5001 Greenlane road unit 4, Beamsville, ON L0R 1B3",https://weedmaps.com/dispensaries/hey-bud
CANNABIS XPRESS ,1 review,1.0,Dispensary | Order online | Recreational | Supports the Black community,+64 7 547 2890,Adult-Use Retail: CRSA1233885,"8 Main Street West, Beeton, ON L0G1A0",https://weedmaps.com/dispensaries/cannabis-xpress-5
Northern Budzz ,0,,Dispensary | In-store purchases only | Recreational,(905) 748-2010,Adult-Use Retail: CRSA1206396,"29 Main St W Unit 700 & 800, Beeton, ON L0G 1A0",https://weedmaps.com/dispensaries/northern-budzz
NewLeaf Express - Fairmont ,1 review,5.0,Dispensary | In-store purchases only | Medical,(304) 460-0707,Medical Retail: D330075,"161 Middletown Circle Ste 2, Fairmont, West Virginia 26554",https://weedmaps.com/dispensaries/newleaf-express-1
CANNABIS XPRESS ,1 review,5.0,Dispensary | Order online | Recreational | Supports the Black community,(249) 488-0093,Adult-Use Retail: CRSA1205147,"930 River Road West Unit 1, Wasaga Beach, ON L9Z 2K7",https://weedmaps.com/dispensaries/cannabis-xpress-wasaga-beach
Royal Cannabis Supply Company ,5 reviews,5.0,Dispensary | In-store purchases only | Recreational | Supports the Black community,(888) 851-9333,Adult-Use Retail: CRSA1186000,"105 Claireport Crescent, Etobicoke, ON M9W 6P7",https://weedmaps.com/dispensaries/royal-cannabis-supply-company
True North Cannabis Co. - Mississauga ,0,,Dispensary | In-store purchases only | Recreational,(905) 949-8166,Adult-Use Retail: CRSA1327344,"1370 DUNDAS ST E SUITE, Mississauga, ON L4Y4G",https://weedmaps.com/dispensaries/true-north-cannabis-co-mississauga
Value Buds - Angus ,1 review,1.0,Dispensary | In-store purchases only | Recreational,(705) 516-5566,Adult-Use Retail: CRSA1209603,"4 Pine River Rd Unit 3, Angus, ON L0M 1B2",https://weedmaps.com/dispensaries/value-buds-angus
Uplift Cannabis - Angus ,3 reviews,5.0,Dispensary | In-store purchases only | Recreational,(705) 516-0066,Adult-Use Retail: CRSA1190262,"165 Mill Street, Angus, ON L0M 1B2",https://weedmaps.com/dispensaries/uplift-cannabis-angus
Groovy's ,2 reviews,4.0,Dispensary | In-store purchases only | Recreational | Supports the Black community,(705) 715-7683,Adult-Use Retail: CRSA1199593,"676 River Road East, Wasaga Beach, ON L9Z2M3",https://weedmaps.com/dispensaries/groovy-s
Blackstar Cannabis ,13 reviews,4.8,Dispensary | Order online | Recreational,(437) 887-0872,Adult-Use Retail: CRSA1188858,"666 Burnhamthorpe Rd, Etobicoke, ON M9C 2Z4",https://weedmaps.com/dispensaries/blackstar-cannabis-inc
Purple Pineapple Cannabis Co. ,0,,Dispensary | In-store purchases only | Recreational | Supports the Black community,(416) 674-4728,,"25 Woodbine Downs Blvd Unit 8, Etobicoke, ON M9W 6N5",https://weedmaps.com/dispensaries/purple-pineapple-cannabis-co
Beyond Hello - Irwin ,3 reviews,5.0,Dispensary | In-store purchases only | Medical,(724) 382-7068,Medical Retail: D18-5016 | 9337 LINCOLN HWY,"9337 Lincoln Highway, Irwin, Pennsylvania 15642",https://weedmaps.com/dispensaries/beyond-hello-irwin
Terps & Rec Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(416) 601-3734,Adult-Use Retail: CRSA1196383,"127 Westmore Dr. Unit 106, Etobicoke, ON M9V 3Y6",https://weedmaps.com/dispensaries/terps-rec-cannabis
Spiritleaf - Sherway ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(416) 519-3555,Adult-Use Retail: CROL1185395,"1750 The Queensway, Etobicoke, ON M8Z1J7",https://weedmaps.com/dispensaries/spiritleaf-sherway
FIKA Local Herbal Goods- Etobicoke ,0,,Dispensary | In-store purchases only | Recreational,(647) 799-0918,Adult-Use Retail: CRSA1206947,"171 North Queen St. Unit G4A, Etobicoke, ON M9C 1A7",https://weedmaps.com/dispensaries/fika-local-etobicoke
Spot420 The Cannabis Store - Etobicoke ,3 reviews,3.7,Dispensary | Order online | Recreational,(416) 255-7768,Adult-Use Retail: CRSA1188177,"340 Browns Line, Etobicoke, ON M8W 3T7",https://weedmaps.com/dispensaries/spot420-toronto
Herb N Bud ,0,,Dispensary | In-store purchases only | Recreational | Supports the Black community,(416) 551-8087,Adult-Use Retail: CRSA1188229,"3759 Lake Shore BLVD W, Toronto, ON M8W 1R1",https://weedmaps.com/dispensaries/herb-n-bud
MaryJane's Weed Dispensary - Etobicoke ,4 reviews,5.0,Dispensary | In-store purchases only | Recreational,(416) 244-9333,Adult-Use Retail: CRSA1172440,"418 The Westway, Etobicoke, ON M9R 1H7",https://weedmaps.com/dispensaries/maryjane-s-1
Sessions Cannabis - Etobicoke Albion Centre ,0,,Dispensary | Order online | Recreational,(416) 740-1916,Adult-Use Retail: CRSA1189430,"1530 Albion Rd Unit 100B, Etobicoke, ON M9V 1B4",https://weedmaps.com/dispensaries/sessions-albion
Trees Cannabis - Dundas St. West ,3 reviews,5.0,Dispensary | Order online | Recreational,(647) 847-7823,Adult-Use Retail: CRSA 1175517,"5485 DUNDAS ST W, ETOBICOKE, ON M9B1B5",https://weedmaps.com/dispensaries/trees-cannabis-8
Sativa Bliss Cannabis ,0,,Dispensary | Order online | Recreational,(613) 966-0005,,"2291 Kipling Ave #102, Etobicoke, ON M9W 4L6",https://weedmaps.com/dispensaries/sativa-bliss-cannabis-etobicoke
Caliwood Cannabis ,1 review,5.0,Dispensary | Order online | Recreational | Supports the Black community,(416) 792-6477,Adult-Use Retail: CRSA1218725,"3351 Lake Shore Blvd W, Etobicoke, ON M8W 1N1",https://weedmaps.com/dispensaries/caliwood-cannabis-1
TREES Cannabis - Kipling ,1 review,5.0,Dispensary | Order online | Recreational,+64 7 847 7839,Adult-Use Retail: CRSA1173331,"1735 KIPLING AVE, BLDG B, UNIT 17, Toronto, ON M9R 2Y8",https://weedmaps.com/dispensaries/trees-cannabis-6
Trulieve - Morgantown Granville ,4 reviews,4.3,Dispensary | In-store purchases only | Medical,(304) 449-5304,Medical Retail: D310099,"525 Granville Sq Suite 101, Morgantown, West Virginia 26501",https://weedmaps.com/dispensaries/trulieve-morgantown-granville
Em Jay's Smart Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(833) 736-5297,Adult-Use Retail: CRSA1172596,"5160 Dundas Street West, Etobicoke, ON M9A1C2",https://weedmaps.com/dispensaries/em-jay-s-smart-cannabis
Matchbox Cannabis - Steeles Ave ,0,,Dispensary | Order online | Recreational,+64 7 351 9333,Adult-Use Retail: CRSA1197068,"6115 Steeles Ave W, North York, ON M9L 2V1",https://weedmaps.com/dispensaries/matchbox-cannabis-steeles-ave
T CANNABIS - Hearst ,0,,Dispensary | In-store purchases only | Recreational,(705) 362-7699,Adult-Use Retail: CRSA1209840,"3 15th St, Hearst, ON P0L1N0",https://weedmaps.com/dispensaries/t-cannabis-hearst
Spiritleaf - Rexdale ,0,,Dispensary | Order online | Recreational,(416) 741-6988,Adult-Use Retail: CRSA1300905,"900 Albion Road, Etobicoke, ON M5J2G2",https://weedmaps.com/dispensaries/spiritleaf-rexdale
Above The Clouds Cannabis ,0,,Dispensary | Order online | Recreational,(416) 901-3434,Adult-Use Retail: CRSA1190947,"1126 The Queensway, Etobicoke, ON M8Z 1P7",https://weedmaps.com/dispensaries/above-the-clouds-cannabis
Reserved Cannabis ,9 reviews,5.0,Dispensary | In-store purchases only | Recreational,(416) 792-1799,Adult-Use Retail: CRSA1197840,"944 The Queensway, Etobicoke, ON M8Z 1P4",https://weedmaps.com/dispensaries/reserved-cannabis
MaryJane's Cannabis Weston ,0,,Dispensary | In-store purchases only | Recreational,(416) 519-0669,Adult-Use Retail: CRSA1191020,"2596 Weston Rd, Etobicoke, ON M9N 2A9",https://weedmaps.com/dispensaries/mary-jane-s-cannabis-weston
ShinyBud - Toronto ,0,,Dispensary | In-store purchases only | Recreational,(416) 901-7692,Adult-Use Retail: CRSA1168564,"2625 Unit 27 Weston Road, North York, ON M9V3V9",https://weedmaps.com/dispensaries/shiny-bud
Nature's Canopy House - Finch ,0,,Dispensary | In-store purchases only | Recreational,+64 7 932 5196,Adult-Use Retail: CRSA1255965,"2347 Finch Avenue West - Unit 7, North York, ON M9M 2E7",https://weedmaps.com/dispensaries/nature-s-canopy-house-finch
Gram Station ,0,,Dispensary | In-store purchases only | Recreational | Supports the Black community,(416) 231-6003,Adult-Use Retail: CRSA1233552,"2 Wendover Rd, Etobicoke, ON M8X 2K9",https://weedmaps.com/dispensaries/gram-station
WOW World of Weed ,7 reviews,4.6,Dispensary | In-store purchases only | Recreational,(416) 743-1234,Adult-Use Retail: CRSA#1178622,"3412 Weston Road, North York, ON M9M 2W2",https://weedmaps.com/dispensaries/wow-world-of-weed-north-york
Spot420 The Cannabis Store - Weston Road ,0,,Dispensary | Order online | Recreational,(416) 246-7769,Adult-Use Retail: CRSA1305473,"2147 Weston Rd, York, ON M9N 1X8",https://weedmaps.com/dispensaries/spot420-weston-road
Lakeview Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(416) 253-5253,Adult-Use Retail: CRSA1185176,"4 Mimico Ave, Etobicoke, ON M8V 1R1",https://weedmaps.com/dispensaries/lakeview-cannabis
MoonRock Cannabis ,2 reviews,5.0,Dispensary | In-store purchases only | Recreational,(416) 503-9333,Adult-Use Retail: CRSA1203589,"2324 Lake Shore Blvd W #3, Etobicoke, ON M8V 1B6",https://weedmaps.com/dispensaries/moonrock-cannabis
Nature's Canopy - Weston North ,0,,Dispensary | In-store purchases only | Recreational,+64 7 945 7625,Adult-Use Retail: CRSA1194561,"1792 Weston Rd, York, ON M9N 1V8",https://weedmaps.com/dispensaries/nature-s-canopy-weston-north
High Tea Cannabis Co - York West ,0,,Dispensary | In-store purchases only | Recreational,(416) 247-2101,Adult-Use Retail: CRSA1195567,"1762 Weston Road, York, ON M9N 1V8",https://weedmaps.com/dispensaries/high-tea-cannabis-co-york-west
Ace Of Spades Weed Limited ,0,,Dispensary | Order online | Recreational,(416) 252-8262,Adult-Use Retail: CRSA1193406,"2135 Lakeshore blvd W, Etobicoke, ON M8V 0B3",https://weedmaps.com/dispensaries/ace-of-spades-weed-limited
Spark Cannabis - Cookstown ,0,,Dispensary | In-store purchases only | Recreational,(705) 458-0191,Adult-Use Retail: CRSA1243327,"12 Queen St., Cookstown, ON L0L 1L0",https://weedmaps.com/dispensaries/spark-cannabis-1
Budders Cannabis ,39 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(416) 763-2833,Adult-Use Retail: CRSA1172490,"3466 Dundas St W, York, ON M6S2P3",https://weedmaps.com/dispensaries/budders-cannabis-1
Nature's Canopy House - Weston South ,0,,Dispensary | In-store purchases only | Recreational,+64 7 247 1055,Adult-Use Retail: CRSA1210342,"1267 Weston Rd, York, ON M9N 4R2",https://weedmaps.com/dispensaries/nature-s-canopy-house-weston-south
Moksha Cannabis - Jane St. ,3 reviews,5.0,Dispensary | In-store purchases only | Recreational,(416) 661-0550,Adult-Use Retail: CRSA1196755,"4720 Jane Street, North York, ON M3N 2L2",https://weedmaps.com/dispensaries/moksha-cannabis-jane-st
The Canadian Cannabis Store ,2 reviews,5.0,Dispensary | Order online | Recreational,(705) 458-0777,Adult-Use Retail: CROL1175730,"31 King Street North, Cookstown, ON L0L 1L0",https://weedmaps.com/dispensaries/the-canadian-cannabis-store
Seven Point Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(416) 767-4207,Adult-Use Retail: CRSA1188836,"2114 Bloor Street W, Toronto, ON M6S 1M8",https://weedmaps.com/dispensaries/seven-point-cannabis-toronto
High Park Cannabis Co ,0,,Dispensary | Order online | Recreational | Supports the Black community,(416) 604-3673,Adult-Use Retail: CRSA1193517,"3064 Dundas St W, Toronto, ON M6P 1Z7",https://weedmaps.com/dispensaries/high-park-cannabis-co
Trulieve - Morgantown ,3 reviews,4.3,Dispensary | In-store purchases only | Medical,(304) 381-6721,Medical Retail: D310080,"1397 Earl Core Rd, Morgantown, West Virginia 26505",https://weedmaps.com/dispensaries/trulieve-morgantown
The Bakery Cannabis Store ,0,,Dispensary | Order online | Recreational,+64 7 349 9333,Adult-Use Retail: CRSA1201298,"3060 Dundas Street West, Toronto, ON M6P 1Z7",https://weedmaps.com/dispensaries/the-bakery-cannabis
Matchbox Cannabis - Rogers Rd ,0,,Dispensary | Order online | Recreational,(416) 652-9999,Adult-Use Retail: CRSA1229680,"605 Rogers Rd Unit D6C, York, ON M6M 1B9",https://weedmaps.com/dispensaries/matchbox-cannabis-rogers-rd
Plug Canna6is - Bloor ,0,,Dispensary | In-store purchases only | Recreational,(416) 763-7584,Adult-Use Retail: CRSA1205822,"1719 Bloor St W, Toronto, ON M6P 1B2",https://weedmaps.com/dispensaries/plug-canna6is-bloor
Green Market Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(416) 636-9993,Adult-Use Retail: CRSA1203684,"2737 Keele St, Unit 29, North York, ON M3M 2E9",https://weedmaps.com/dispensaries/green-market-cannabis
Purple Moose Cannabis - Lawrence Ave ,0,,Dispensary | In-store purchases only | Recreational,(929) 420-0271,Adult-Use Retail: CRSA1206931,"1383 Lawrence Ave W, North York, ON M6L 1A4",https://weedmaps.com/dispensaries/purple-moose-cannabis-1383-lawrence-ave-w-1
Stoney High Cannabis Corp ,0,,Dispensary | In-store purchases only | Recreational,(416) 410-0420,Adult-Use Retail: CRSA1229466,"333 Silverthorn ave, Toronto, ON M6N 3K5",https://weedmaps.com/dispensaries/stoney-high-cannabis-corp
Purple Tree Cannabis ,1 review,4.0,Dispensary | Order online | Recreational,+64 7 350 8733,Adult-Use Retail: CROL1203040,"337 Roncesvalles Ave, Toronto, ON M6R 2M8",https://weedmaps.com/dispensaries/purple-tree-cannabis-1
Spiritleaf | Parkdale (Queen Street West) ,0,,Dispensary | Order online | Recreational,(416) 538-8225,Adult-Use Retail: CRSA1172448,"1698 Queen Street West, Toronto, ON M6R 1B3",https://weedmaps.com/dispensaries/spiritleaf-parkdale-3
The Curious Cannabis Co. ,0,,Dispensary | In-store purchases only | Recreational,+64 7 778 7066,Adult-Use Retail: CRSA1205861,"2140 Dundas St W, Toronto, ON M6R 1X2",https://weedmaps.com/dispensaries/the-curious-cannabis-co
