,Store Name,Number Reviews,Avg Rating,Phone Number,Licenses,Address,Medical_ID?,Adult-Use_ID?,Dispensary,In-store purchases only,Order online,Supports the Black community,State,Medical Store?,Recreational Store?
3674,Three Rivers Dispensary Denver MED ,0,,(720) 485-4353,Medical Retail: 402-01158,"135 S Broadway, Denver, Colorado 80209",1.0,0.0,1,1,0,0,Colorado,True,False
3675,Three Rivers Dispensary Denver ,3 reviews,5.0,(720) 485-4353,Adult-Use Retail: 402R-00955 | Medical Retail: 402-01158,"135 S Broadway, Denver, Colorado 80209",1.0,1.0,1,1,0,0,Colorado,True,True
3676,Terrapin Care Station - Broadway - Adult Use ,330 reviews,4.5,(303) 954-8402,Adult-Use Retail: 402R-00142,"1 Broadway #A150, Denver, Colorado 80203",0.0,1.0,1,0,1,0,Colorado,False,True
3677,Herban Underground ,328 reviews,4.9,(720) 343-4372,Adult-Use Retail: 402R-00237 | Medical Retail: 402-00306,"70 Broadway St #50 (Downstairs), Denver, Colorado 80203",1.0,1.0,1,0,1,1,Colorado,True,True
3678,Peak MJ ,58 reviews,4.3,(720) 390-7804,Adult-Use Retail: 402R-00340,"260 Broadway, Denver, Colorado 80203",0.0,1.0,1,1,0,0,Colorado,False,True
3679,GNOMAD ,0,,(575) 398-9333,Adult-Use Retail: CCD-VICE-2023-0018-RTLR-001 | Medical Retail: CCD-VICE-2023-0018-RTLR-001,"223 w Broadway St., Tatum, New Mexico 88267",1.0,1.0,1,0,1,0,New Mexico,True,True
3680,LovingBud Dispensary ,0,,(505) 370-1455,Adult-Use Retail: CCD-2022-0904-001 | Medical Retail: CCD-2022-0904-001,"609 Tatum Highway, Lovington, New Mexico 88260",1.0,1.0,1,1,0,0,New Mexico,True,True
3681,Budding Genius ,0,,(806) 577-9250,Adult-Use Retail: CCD-2022-0605-001 | Medical Retail: CCD-2022-0605-001,"512 E Broadway St, Tatum, New Mexico 88267",1.0,1.0,1,0,1,0,New Mexico,True,True
3682,Ooh La La Cannabis Company ,0,,(512) 964-5563,Adult-Use Retail: CCD-2022-0509 | Medical Retail: CCD-2022-0509,"2330 Main St, Lovington, New Mexico 88260",1.0,1.0,1,1,0,0,New Mexico,True,True
3683,Factory Direct Pipes & Recreational ,0,,(575) 935-4270,Adult-Use Retail: CCD-2022-0389-001,"321 w 7th st suite b, Clovis, New Mexico 88101",0.0,1.0,1,1,0,0,New Mexico,False,True
3684,Earl and Tom's ,0,,(505) 633-6699,Adult-Use Retail: CCD-VICE-2022-0102-RTLR-001,"106 South Main Street, Clovis, New Mexico 88101",0.0,1.0,1,0,1,0,New Mexico,True,True
3685,OSO Cannabis Company Clovis ,0,,(575) 935-9097,Adult-Use Retail: CCD-VICE-2021-0029-RTLR-010,"1321 Pile St, Clovis, New Mexico 88011",0.0,1.0,1,1,0,0,New Mexico,True,True
3686,Ultra Health - Clovis ,0,,(575) 935-4224,Medical Retail: CCD-VICE-2021-0008-RTLR-003 | Adult-Use Retail: CCD-VICE-2021-0008-RTLR-003,"1512 N Prince St, Clovis, New Mexico 88101",1.0,1.0,1,1,0,0,New Mexico,True,True
3687,Pecos Valley Production - Clovis - 4024 Prince St ,0,,(855) 732-2113,Adult-Use Retail: CCD-VICE-2021-0024-RTLR-024 | Medical Retail: CCD-VICE-2021-0024-RTLR-024,"4024 North Prince Street, Clovis, New Mexico 88101",1.0,1.0,1,0,1,0,New Mexico,True,True
3688,PurLife Dispensary - Clovis ,0,,(575) 366-8921,Medical Retail: CCD-VICE-2021-0002-RTLR-004 | Adult-Use Retail: CCD-VICE-2021-0002-RTLR-004,"4101 N Prince St, Clovis, New Mexico 88101",1.0,1.0,1,0,1,0,New Mexico,True,True
3689,Bleu Diamond ,3 reviews,5.0,(805) 310-1078,Adult-Use Retail: C10-0001383-LIC | Medical Retail: C10-0001383-LIC,"1129 N H St, Lompoc, California 93436",1.0,1.0,1,0,1,1,California,True,True
3690,Pecos Valley Production - Clovis - 5021 Prince St ,0,,(855) 732-2113,Medical Retail: CCD-VICE-2021-0024-RTLR-009 | Adult-Use Retail: CCD-VICE-2021-0024-RTLR-009,"5021 N Prince Street, Clovis, New Mexico 88101",1.0,1.0,1,0,1,0,New Mexico,True,True
3691,One Plant Lompoc ,99 reviews,4.8,(805) 741-7419,Adult-Use Retail: C10-0000556-LIC | Medical Retail: C10-0000556-LIC,"119 N. A St., Lompoc, California 93436",1.0,1.0,1,0,1,1,California,True,True
3692,Elevate Lompoc ,993 reviews,4.8,(805) 819-0077,Adult-Use Retail: C10-0000080-LIC | Medical Retail: C10-0000080-LIC,"118 South H Street, Lompoc, California 93436",1.0,1.0,1,0,1,0,California,True,True
3693,Green Dragon ,0,,+18054304030,Adult-Use Retail: C10-0000316-LIC,"1024 H ST, Lompoc, California 93436",0.0,1.0,1,0,1,0,California,True,True
3694,LEAF ,0,,(805) 743-4771,Adult-Use Retail: C10-0000277-LIC | Medical Retail: C10-0000277-LIC,"423 W. Ocean Ave, Lompoc, California 93436",1.0,1.0,1,0,1,0,California,False,True
3695,Royal Healing Emporium ,118 reviews,4.8,(805) 743-4848,Adult-Use Retail: C10-0000208-LIC | Medical Retail: C10-0000208-LIC,"721 W Central Ave Suite D, Lompoc, California 93436",1.0,1.0,1,0,1,1,California,True,True
3696,Natural Healing Center - Grover Beach ,0,,(805) 201-1498,Medical Retail: C10-0000388-LIC | Adult-Use Retail: C10-0000388-LIC,"998 Huston Street, Grover Beach, California 93433",1.0,1.0,1,0,1,0,California,True,True
3697,Cookies Consumption Lounge and Dispensary ,93 reviews,4.9,(805) 472-7085,Adult-Use Retail: C10-0000842-LIC | Medical Retail: C10-0000842-LIC,"150 E Durian Ave, Coalinga, California 93210",1.0,1.0,1,0,1,1,California,True,True
3698,SLOCAL Roots ,0,,(805) 439-1496,Adult-Use Retail: C10-0000952-LIC | Medical Retail: C10-0000952-LIC,"3535 South Higuera St, San Luis Obispo, California 93401",1.0,1.0,1,0,1,1,California,True,True
3699,Megan's Organic Market - SLO ,0,,(805) 592-1420,Adult-Use Retail: C10-0000728-LIC | Medical Retail: C10-0000728-LIC,"280 Higuera st, San Luis Obispo, California 93401",1.0,1.0,1,0,1,1,California,True,True
3700,Cowboy Verde - Clovis ,0,,(575) 777-1063,Adult-Use Retail: CCD-2022-0126-001 | Medical Retail: CCD-2022-0126-001,"1605 Mabry Dr,, Clovis, New Mexico 88101",1.0,1.0,1,0,1,0,New Mexico,True,True
3701,Mr Buds ,0,,(575) 935-0949,Adult-Use Retail: CCD-2022-0176-002,"408 North Norris St, Clovis, New Mexico 88101",0.0,1.0,1,0,1,0,New Mexico,True,True
3702,Enchanted Strains ,0,,(575) 935-0886,Microbusiness: CCD-MICB-2023-0070,"2300 E 7th street, Clovis, New Mexico 88101",0.0,0.0,1,0,1,0,New Mexico,True,True
3703,R Greenleaf Hobbs ,1 review,5.0,(505) 217-9103,Adult-Use Retail: CCD-VICE-2021-0016-RTLR-028 | Medical Retail: CCD-VICE-2021-0016-RTLR-028,"1901 Joe Harvey Blvd, Hobbs, New Mexico 88240",1.0,1.0,1,0,1,0,New Mexico,True,True
3704,Mr Goodbud ,0,,(575) 777-6423,Microbusiness: CCD-MICB-2022-0174-RTLR,"1710 w Joe Harvey blvd suite G, Hobbs, New Mexico 88240",0.0,0.0,1,0,1,1,New Mexico,True,True
3705,Gnomad Canna Co ,0,,(575) 392-9333,Adult-Use Retail: CCD-VICE-2023-0018-RTLR-002 | Medical Retail: CCD-VICE-2023-0018-RTLR-002,"3501 N Grimes, Hobbs, New Mexico 88240",1.0,1.0,1,0,1,1,New Mexico,True,True
3706,The Tree Hause ,0,,(575) 665-3490,Adult-Use Retail: CCD-2023-0127-001 | Medical Retail: CCD-2023-0127-001,"827 sunrise circle, Hobbs, New Mexico 88240",1.0,1.0,1,0,1,1,New Mexico,True,True
3707,Perfect Union Weed Dispensary Morro Bay ,0,,(805) 254-4146,Adult-Use Retail: C10-0000749-LIC | Medical Retail: C10-0000749-LIC,"1000 Quintana Road, Suite A, Morro Bay, California 93442",1.0,1.0,1,1,0,0,California,True,True
3708,Element 7 Mendota ,0,,(559) 382-2098,Adult-Use Retail: C10-0000951-LIC | Medical Retail: C10-0000951-LIC,"796 Oller St, Mendota, California 93640",1.0,1.0,1,0,1,1,California,True,True
3709,Natural Healing Center - Morro Bay ,0,,(805) 500-8141,Adult-Use Retail: C10-0000797-LIC | Medical Retail: C10-0000797-LIC,"495 Morro Bay Blvd, Morro Bay, California 93442",1.0,1.0,1,0,1,0,California,True,True
3710,Element 7 Firebaugh ,0,,(559) 296-5112,Adult-Use Retail: C10-0000974-LIC | Medical Retail: C10-0000974-LIC,"1210 12th St, Firebaugh, California 93622",1.0,1.0,1,0,1,1,California,True,True
3711,Berner's Merced ,0,,(209) 325-4906,Adult-Use Retail: C10-0000655-LIC | Medical Retail: C10-0000655-LIC,"811 W. Main Street, Merced, California 95340",1.0,1.0,1,0,1,1,California,True,True
3712,Levels - Merced ,12 reviews,3.7,(209) 233-9573,Adult-Use Retail: C10-0001381-LIC | Medical Retail: C10-0001381-LIC,"808 16th St, W Merced, California 95340-4600",1.0,1.0,1,1,0,0,California,True,True
3713,Manzanita ,130 reviews,4.6,(209) 580-7430,Adult-Use Retail: C10-0000366-LIC | Medical Retail: C10-0000366-LIC,"1594 W 18th St., Merced, California 95340",1.0,1.0,1,1,0,0,California,True,True
3714,Blue Fire ,0,,(209) 560-0399,Adult-Use Retail: C10-0000620-LIC | Medical Retail: C10-0000620-LIC,"1975 W Olive Ave, Merced, California 95348",1.0,1.0,1,0,1,0,California,True,True
3715,One Plant Atwater ,0,,(209) 676-2438,Adult-Use Retail: C10-0000601-LIC | Medical Retail: C10-0000601-LIC,"261 Business Park Way, Atwater, California 95301",1.0,1.0,1,0,1,1,California,True,True
3716,Presidio ,0,,(209) 449-2704,Microbusiness: C12-0000532-LIC,"664 railroad ave, Atwater, California 95301",0.0,0.0,1,0,1,0,California,True,True
3717,People's Remedy - Atwater ,16 reviews,4.8,(209) 984-6587,Adult-Use Retail: C10-0001200-LIC | Medical Retail: C10-0001200-LIC,"1715 Sycamore Ave, Atwater, California 95301",1.0,1.0,1,0,1,1,California,False,True
3718,Higher Level - Greenfield ,131 reviews,4.7,(831) 295-5840,Adult-Use Retail: C10-0000890-LIC | Medical Retail: C10-0000890-LIC,"48 4th Street, Greenfield, California 93927",1.0,1.0,1,0,1,1,California,False,True
3719,Bract House ,0,,(209) 694-7027,Adult-Use Retail: C10-0001011-LIC,"10 Calaveras St., Sonora, California 95370",0.0,1.0,1,1,0,0,California,True,True
3720,The Honest Choice ,0,,(209) 417-0014,Medical Retail: C10-0000576-LIC | Adult-Use Retail: C10-0000576-LIC,"4701 Main St. Suite D, Denair, California 95316",1.0,1.0,1,0,1,0,California,True,True
3721,Firehouse ,0,,(209) 269-2233,Adult-Use Retail: C10-0000733-LIC | Medical Retail: C10-0000733-LIC,"1601 Main St., Turlock, California 95380",1.0,1.0,1,0,1,0,California,True,True
3722,Perfect Union Weed Dispensary Turlock ,88 reviews,3.7,(209) 252-0039,Adult-Use Retail: C10-0000748-LIC | Medical Retail: C10-0000748-LIC,"2500 North Golden State Blvd., Turlock, California 95382",1.0,1.0,1,1,0,0,California,True,True
3723,Natural Healing Center - Turlock ,0,,(805) 201-1498,Adult-Use Retail: C10-0000988-LIC | Medical Retail: C10-0000988-LIC,"3401 W Monte Vista Ave, Turlock, California 95380",1.0,1.0,1,0,1,0,California,True,True
3724,Pure Aloha ,0,,(209) 890-7275,Adult-Use Retail: C10-0000739-LIC | Medical Retail: C10-0000739-LIC,"1377 Highway 4, Vallecito, California 95251",1.0,1.0,1,0,1,0,California,True,True
3725,Calaveras Little Trees ,0,,(209) 890-3647,Adult-Use Retail: C10-0000561-LIC | Medical Retail: C10-0000561-LIC,"2641 Highway 4, Suite 7 (Upstairs), Arnold, California 95223",1.0,1.0,1,0,1,1,California,True,True
3726,Cali Kosher ,"2,048 reviews",4.8,(209) 549-9068,Adult-Use Retail: C10-0000106-LIC | Medical Retail: C10-0000106-LIC,"4725 Yosemite Boulevard, Empire, California 95357",1.0,1.0,1,0,1,1,California,True,True
3727,Cali Kosher Oakdale ,399 reviews,4.7,(209) 322-2686,Adult-Use Retail: C10-0000022-LIC | Medical Retail: C10-0000022-LIC,"633 Armstrong Way, Oakdale, California 95361",1.0,1.0,1,0,1,1,California,True,True
3728,The Peoples Remedy Oakdale ,739 reviews,4.7,(209) 321-8558,Adult-Use Retail: C10-0000155-LIC | Medical Retail: C10-0000155-LIC,"570 Armstrong Way, Oakdale, California 95361",1.0,1.0,1,0,1,1,California,True,True
3729,Patient Care First ,0,,(209) 554-0802,Medical Retail: C10-0000195-LIC | Adult-Use Retail: C10-0000195-LIC,"1442 Angie Ave, Modesto, CA 95351",1.0,1.0,1,0,1,0,,False,True
3730,Levels - Modesto ,6 reviews,4.0,(209) 846-0004,Adult-Use Retail: C10-0001211-LIC,"121 PHOENIX AVE, Modesto, California 95354",0.0,1.0,1,1,0,0,California,False,True
3731,Planet8ths ,70 reviews,5.0,(209) 596-8031,Microbusiness: C12-0000382-LIC,"500 East Glenn Avenue, Modesto, California 95358",0.0,0.0,1,0,1,1,California,True,True
3732,Higher Level - Hollister ,"1,043 reviews",4.9,(831) 216-5459,Adult-Use Retail: C10-0000142-LIC,"1802 Shelton Dr. Suite 103, Hollister, California 95023",0.0,1.0,1,0,1,1,California,False,True
3733,Authentic 209 ,0,,(209) 780-0078,Adult-Use Retail: C10-0000448-LIC | Medical Retail: C10-0000448-LIC,"426 McHenry Ave, Modesto, California 95354",1.0,1.0,1,0,1,1,California,True,True
3734,The Peoples Remedy Patterson ,771 reviews,4.8,(209) 984-6579,Medical Retail: C10-0000286-LIC | Adult-Use Retail: C10-0000286-LIC,"16537 CA State Hwy 33, Patterson, California 95363",1.0,1.0,1,0,1,1,California,True,True
3735,Phenos ,0,,(209) 238-9100,Adult-Use Retail: C10-0000197-LIC | Medical Retail: C10-0000197-LIC,"1234 Mchenry Ave Suite C, Modesto, California 95350",1.0,1.0,1,0,1,0,California,True,True
3736,Modesto Cannabis Collective ,0,,(209) 488-4172,Adult-Use Retail: C10-0000163-LIC | Medical Retail: C10-0000163-LIC,"439 Maze Blvd, Modesto, California 95351",1.0,1.0,1,1,0,1,California,True,True
3737,Catalyst Patterson ,0,,(209) 892-8420,Adult-Use Retail: C10-0000058-LIC | Medical Retail: C10-0000058-LIC,"100 W Las Palmas, Patterson, California 95363",1.0,1.0,1,0,1,1,California,True,True
3738,The Peoples Remedy Mchenry ,607 reviews,4.8,(209) 622-6101,Adult-Use Retail: C10-0000403-LIC  | Medical Retail: C10-0000403-LIC ,"2308 Mchenry Ave, Modesto, California 95350",1.0,1.0,1,0,1,1,California,True,True
3739,Flavors ,0,,(209) 554-0801,Medical Retail: C10-0000196-LIC | Adult-Use Retail: C10-0000196-LIC,"2213 Patterson Rd, Riverbank, California 95367",1.0,1.0,1,0,1,0,California,True,True
3740,The Peoples Remedy ,"4,558 reviews",4.8,(209) 984-6581,Adult-Use Retail: C10-0000759-LIC | Medical Retail: C10-0000759-LIC,"1119 Lone Palm Ave., Modesto, California 95351",1.0,1.0,1,0,1,1,California,True,True
3741,Cookies Modesto ,596 reviews,4.5,(209) 653-9450,Adult-Use Retail: C10-0000638-LIC,"1944 W. Orangeburg Ave, Modesto, California 95350",0.0,1.0,1,0,1,1,California,False,True
3742,Jayden's Journey - Modesto ,0,,+12095817700,Adult-Use Retail: C10-0000176-LIC,"5054 Pentecost Dr. Suite E, Modesto, California 95356",0.0,1.0,1,0,1,0,California,True,True
3743,NRC Holistic Health Services Clinic ,0,,(209) 322-5129,Adult-Use Retail: C10-0000447-LIC | Medical Retail: C10-0000447-LIC,"5272 Jerusalem Court Suite D, Modesto, California 95356",1.0,1.0,1,0,1,0,California,True,True
3744,Cali Kosher ,496 reviews,4.7,(209) 222-1779,Adult-Use Retail: C10-0000724-LIC,"520 Park Center Dr, Patterson, California 95363",0.0,1.0,1,0,1,1,California,True,True
3745,Blue Mountain Collective ,0,,(209) 754-3289,Medical Retail: C10-0000007-LIC | Adult-Use Retail: C10-0000007-LIC,"692 Marshall Ave., San Andreas, California 95249",1.0,1.0,1,0,1,0,California,True,True
3746,Green Gold Cultivators - San Andreas ,0,,(209) 674-8008,Medical Retail: C10-0000375-LIC | Adult-Use Retail: C10-0000375-LIC,"568 Angels Rd., San Andreas, California 95249",1.0,1.0,1,1,0,0,California,True,True
3747,Cannacruz Salinas ,0,,(831) 202-0172,Adult-Use Retail: C10-0000328-LIC | Medical Retail: C10-0000328-LIC,"1156 Abbott Street, Salinas, California 93901",1.0,1.0,1,0,1,1,California,True,True
3748,East of Eden Cannabis Co. ,689 reviews,4.4,(831) 237-7420,Adult-Use Retail: C10-0000224-LIC | Medical Retail: C10-0000224-LIC,"514 Work Street, Salinas, California 93901",1.0,1.0,1,0,1,0,California,True,True
3749,Embarc Tahoe ,0,,(530) 600-3040,Adult-Use Retail: C10-0000695-LIC | Medical Retail: C10-0000695-LIC,"4035 Lake Tahoe Blvd, South Lake Tahoe, California 96150",1.0,1.0,1,0,1,1,California,True,True
3750,Cannablue Tahoe ,37 reviews,4.5,(530) 420-7777,Adult-Use Retail: C10-0000715-LIC,"2179 Lake Tahoe Boulevard, South Lake Tahoe, California 96150",0.0,1.0,1,0,1,1,California,False,True
3751,RISE Dispensaries Carson City ,0,,(775) 461-3909,Medical Retail: 18900369179730863251,"135 E. Clearview Dr. Suite 119, Carson City, Nevada 89701",1.0,0.0,1,1,0,1,Nevada,True,True
3752,Zen Leaf Carson City ,141 reviews,4.0,(725) 256-0936,Adult-Use Retail: 08487688474890863372 | Medical Retail: 28500455704184776035,"2765 US Highway 50E, Carson City, Nevada 89701",1.0,1.0,1,0,1,0,Nevada,False,True
3753,One Plant Salinas ,0,,(831) 789-9111,Adult-Use Retail: C10-0000628-LIC | Medical Retail: C10-0000628-LIC,"10031 Reese Circle, Salinas, California 93907",1.0,1.0,1,0,1,1,California,True,True
3754,White Fire- Prunedale ,0,,(831) 586-0768,Adult-Use Retail: C10-0000805-LIC ,"2329 San Miguel Canyon Rd, Salinas, California 93907",0.0,1.0,1,0,1,1,California,True,True
3755,Joint Venture - NOW OPEN ,0,,(831) 609-4202,Adult-Use Retail: C10-0001129-LIC,"27820 Dorris Drive, Carmel, California 93923",0.0,1.0,1,0,1,0,California,False,True
3756,Silver State Relief ,0,,(775) 302-4031,Adult-Use Retail: 71064968398758187793 | Medical Retail: SE2Y3487ZT57698EMN78,"1301 Financial Way, Fernley, Nevada 89408",1.0,1.0,1,1,0,0,Nevada,True,True
3757,One Plant Castroville ,0,,(831) 453-7180,Adult-Use Retail: C10-0000149-LIC | Medical Retail: C10-0000149-LIC,"10665 Merritt Street, Castroville, California 95012",1.0,1.0,1,0,1,1,California,True,True
3758,Element 7 Marina ,55 reviews,4.5,(831) 324-4024,Adult-Use Retail: C10-0000844-LIC | Medical Retail: C10-0000844-LIC,"234 Reservation Road, Marina, California 93933",1.0,1.0,1,0,1,1,California,True,True
3759,STIIIZY Marina ,0,,(831) 201-1795,Adult-Use Retail: C10-0000864-LIC,"3170 Del Monte Blvd., Marina, California 93933",0.0,1.0,1,0,1,1,California,True,True
3760,Catalyst - Marina ,0,,(831) 747-1452,Adult-Use Retail: C10-0000915-LIC | Medical Retail: C10-0000915-LIC,"3100 del Monte Blvd, Marina, California 93933",1.0,1.0,1,0,1,1,California,True,True
3761,The Reef ,225 reviews,4.7,(831) 900-7333,Adult-Use Retail: C10-0000253-LIC | Medical Retail: C10-0000253-LIC,"1900 Fremont Blvd, Seaside, California 93955",1.0,1.0,1,0,1,1,California,True,True
3762,Perfect Union Seaside ,30 reviews,4.1,(831) 920-4998,Adult-Use Retail: C10-0000425-LIC | Medical Retail: C10-0000425-LIC,"840 Broadway Ave, Seaside, California 93955",1.0,1.0,1,1,0,0,California,True,True
3763,Rare Earth Botica ,0,,(831) 324-4103,Adult-Use Retail: C10-0000347-LIC | Medical Retail: C10-0000347-LIC,"575 Broadway Ave, Seaside, California 93955",1.0,1.0,1,1,0,0,California,True,True
3764,Higher Level - Seaside ,"1,543 reviews",4.8,(831) 583-8300,Medical Retail: C10-0000517-LIC | Adult-Use Retail: C10-0000517-LIC,"1440 Canyon Del Rey Blvd., Seaside, California 93955",1.0,1.0,1,0,1,1,California,True,True
3765,Santa Cruz Naturals - Watsonville ,0,,(831) 722-2018,Adult-Use Retail: C10-0000238-LIC | Medical Retail: C10-0000238-LIC,"19 San Juan Rd, Watsonville, California 95076",1.0,1.0,1,0,1,0,California,True,True
3766,Big Sur Cannabotanicals ,0,,(831) 250-7756,Adult-Use Retail: C10-0000137-LIC | Medical Retail: C10-0000137-LIC,"26352 Carmel Rancho Lane, Carmel, California 93923",1.0,1.0,1,0,1,0,California,True,True
3767,Cannacruz - Watsonville ,0,,(831) 536-5090,Adult-Use Retail: C10-0000972-LIC | Medical Retail: C10-0000972-LIC,"274 KEARNEY ST, Watsonville, California 95076",1.0,1.0,1,0,1,0,California,True,True
3768,Catalyst Watsonville ,0,,(831) 536-5259,Adult-Use Retail: C10-0001210-LIC | Medical Retail: C10-0001210-LIC,"1324 BEACH ST W, UNIT C, WATSONVILLE, California 95076",1.0,1.0,1,0,1,1,California,True,True
3769,SoL Cannabis ,0,,(775) 451-7290,,"275 US 395 S., Washoe Valley,  89704",,,1,1,0,0,,False,True
3770,The Hook Outlet - Watsonville ,0,,(831) 288-0244,Adult-Use Retail: C10-0000855-LIC,"11 Hangar Way, Watsonville, California 95076",0.0,1.0,1,0,1,1,California,True,True
3771,Serenity of Lathrop - Manteca ,169 reviews,4.8,(209) 923-4782,Adult-Use Retail: C10-0001214-LIC,"16925 S Harlan Rd Ste, Lathrop, California 95330",0.0,1.0,1,0,1,0,California,False,True
3772,NuLeaf - Incline Village ,138 reviews,3.6,+17754045323,Adult-Use Retail: 77903356343424586888,"877 Tahoe Blvd, Incline Village, Nevada 89451",0.0,1.0,1,0,1,1,Nevada,False,True
3773,Deep Roots Harvest - Reno ,0,,(775) 245-2540,Adult-Use Retail: 52453211787476290375,"12240 Old Virgina Rd, Reno, Nevada 89521",0.0,1.0,1,0,1,0,Nevada,False,True
3774,Tracy Cannabis Collective ,0,,(209) 207-9181,Adult-Use Retail: C10-0001052-LIC | Medical Retail: C10-0001052-LIC,"85 10th St., Tracy, California 95376",1.0,1.0,1,0,1,0,California,True,True
3775,Connected Stockton ,0,,(209) 307-6677,Adult-Use Retail: C10-0000500-LIC,"678 N Wilson Way, Stockton, California 95205",0.0,1.0,1,1,0,1,California,False,True
3776,Vibe by California | Port City | Stockton ,0,,(209) 636-2307,Adult-Use Retail: C10-0000284-LIC | Medical Retail: C10-0000284-LIC,"1550 W. Fremont St. STE 100, Stockton, California 95203",1.0,1.0,1,0,1,0,California,True,True
3777,PACKS ,0,,(209) 781-0788,Adult-Use Retail: C10-0000622-LIC | Medical Retail: C10-0000622-LIC,"3706 E Hammer Lane Suite 6, Stockton, California 95212",1.0,1.0,1,0,1,0,California,True,True
3778,Santa Cruz Naturals - Aptos ,0,,(831) 688-7266,Adult-Use Retail: C10-0000237-LIC | Medical Retail: C10-0000237-LIC,"9077 Soquel Drive, Aptos, California 95003",1.0,1.0,1,0,1,0,California,True,True
3779,Coastal Stockton ,0,,(209) 762-3909,Adult-Use Retail: C10-0000837-LIC | Medical Retail: C10-0000837-LIC,"7840 West Ln, Suite F, Stockton, California 95210",1.0,1.0,1,0,1,0,California,True,True
3780,Silver State Relief ,636 reviews,4.1,(775) 440-7777,Adult-Use Retail: 11443721033142554219 | Medical Retail: 38695553096347542299,"175 E Greg St, Sparks, Nevada 89431",1.0,1.0,1,1,0,0,Nevada,True,True
3781,Reef Dispensaries - Sparks ,729 reviews,4.6,(775) 293-4643,Adult-Use Retail: 31882641465304506399 | Medical Retail: 48846213406320567884,"195 East Glendale Avenue, Sparks, Nevada 89431",1.0,1.0,1,0,1,0,Nevada,True,True
3782,Greenleaf Wellness ,0,,(775) 470-5255,Adult-Use Retail: 81154974231636348055,"1730 Glendale Ave, Sparks, Nevada 89431",0.0,1.0,1,0,1,1,Nevada,False,True
3783,Zen Garden Wellness ,0,,(209) 435-3900,Adult-Use Retail: C10-0000318-LIC | Medical Retail: C10-0000318-LIC,"7632 Pacific Ave., Stockton, California 95207",1.0,1.0,1,1,0,1,California,True,True
