State,License Number,License Type,Company Name,DBA,License Status,Address 1,Address 2,City,Zip Code,Issue Date,Effective Date,Expire Date,License Term,License Type 2,Owner/Contact,Structure,Email,Phone,Website,,,,,,,,,
MI,AU-R-000662,Marihuana Retailer - License,Prosper Cannabis Company,,Active,"621 Industrial DR, Constantine MI 49042",,,,,,3/3/24,,,,,,,,,,,,,,,,
MI,AU-R-000666,Marihuana Retailer - License,LIV Cannabis,,Active,"6285 S Martin Luther King Jr. BLVD, Lansing MI 48911",,,,,,3/3/24,,,,,,,,,,,,,,,,
MI,AU-R-000648,Marihuana Retailer - License,The Dime Shop,,Active,"1525 Broadway ST, Bay City MI 48708",,,,,,3/1/24,,,,,,,,,,,,,,,,
MI,AU-R-000661,Marihuana Retailer - License,Rush Cannaco,,Active,"24733 John R RD, Hazel Park MI 48030",,,,,,2/28/24,,,,,,,,,,,,,,,,
MI,AU-R-000656,Marihuana Retailer - License,Crave Cannabis,,Active,"1100 South Monroe ST, Monroe MI 48161",,,,,,2/24/24,,,,,,,,,,,,,,,,
MI,AU-R-000653,Marihuana Retailer - License,Endo,,Active,"307 E Beecher ST, Adrian MI 49221",,,,,,11/3/23,,,,,,,,,,,,,,,,
MI,AU-R-000643,Marihuana Retailer - License,Herbal Solutions,,Active,"124 W. Michigan AVE, Ypsilanti MI 48197",,,,,,2/24/24,,,,,,,,,,,,,,,,
MI,AU-R-000626,Marihuana Retailer - License,The Grove,,Active,"26352 Lawrence AVE, Center Line MI 48015",,,,,,2/24/24,,,,,,,,,,,,,,,,
MI,AU-R-000644,Marihuana Retailer - License,"The Green Door Burr Oak, Inc.",,License Void,"253 S. Third ST, Burr Oak MI 49030",,,,,,2/23/23,,,,,,,,,,,,,,,,
MI,AU-R-000645,Marihuana Retailer - License,EZ Medz,,Active,"9359 N. Dort HWY, Mt. Morris MI 48458",,,,,,2/23/24,,,,,,,,,,,,,,,,
MI,AU-R-000636,Marihuana Retailer - License,Pegasus,,Active,"4100 Ann Arbor RD, Jackson MI 49202",,,,,,8/17/24,,,,,,,,,,,,,,,,
MI,AU-R-000652,Marihuana Retailer - License,Stoned Goat Cannabis Co.,,Active,"4682 Hudson RD, Osseo MI 49266",,,,,,2/18/24,,,,,,,,,,,,,,,,
MI,AU-R-000654,Marihuana Retailer - License,Emerald Fire Provisioning Center,,Active,"4980 N. Dickenson RD Suite 420, Coleman MI 48618",,,,,,2/17/24,,,,,,,,,,,,,,,,
MI,AU-R-000663,Marihuana Retailer - License,Puff Oscoda,,Active,"635 S State ST, Oscoda MI 48750",,,,,,2/16/24,,,,,,,,,,,,,,,,
MI,AU-R-000629,Marihuana Retailer - License,Best Buds,,License Void,"2617 East Michigan AVE, Lansing MI 48912",,,,,,2/15/24,,,,,,,,,,,,,,,,
MI,AU-R-000649,Marihuana Retailer - License,Higher Love,,Active,"824 East Cloverland DR, Ironwood MI 49938",,,,,,2/1/24,,,,,,,,,,,,,,,,
MI,AU-R-000660,Marihuana Retailer - License,The Fire Station Cannabis Co.,,Active,"404 E M28 HWY, Munising MI 49862",,,,,,12/17/23,,,,,,,,,,,,,,,,
MI,AU-R-000622,Marihuana Retailer - License,Joyology of Burton,,Active,"4186 Davison RD, Burton MI 48509",,,,,,2/9/24,,,,,,,,,,,,,,,,
MI,AU-R-000619,Marihuana Retailer - License,Skymint,,Active,"2345 East Apple AVE, Muskegon MI 49442",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000620,Marihuana Retailer - License,Skymint,,Active,"3630 Gull RD, Kalamazoo MI 49048",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000631,Marihuana Retailer - License,Herbana Lansing,,License Void,"2001 W Saginaw ST, Lansing MI 48915",,,,,,2/25/23,,,,,,,,,,,,,,,,
MI,AU-R-000617,Marihuana Retailer - License,Bodega Michigan,,Active,"885 E. Apple AVE, Muskegon MI 49442",,,,,,1/26/24,,,,,,,,,,,,,,,,
MI,AU-R-000628,Marihuana Retailer - License,KKind Big Rapids,,License Void,"910 S. State ST, Big Rapids MI 49307",,,,,,5/5/23,,,,,,,,,,,,,,,,
MI,AU-R-000624,Marihuana Retailer - License,Green Pharm,,Active,"812 E. 9 Mile RD, Hazel Park MI 48030",,,,,,8/27/24,,,,,,,,,,,,,,,,
MI,AU-R-000637,Marihuana Retailer - License,Timber Cannabis Co.,,Active,"618 N Centerville ST, Sturgis MI 49091",,,,,,9/17/24,,,,,,,,,,,,,,,,
MI,AU-R-000638,Marihuana Retailer - License,Pleasantrees Cannabis Company,,Active,"1504 John A. Papalas DR, Lincoln Park MI 48146",,,,,,2/19/24,,,,,,,,,,,,,,,,
MI,AU-R-000641,Marihuana Retailer - License,Motor City Oasis LLC,,Active,"18 Enterprise DR, Vassar MI 48768",,,,,,1/25/24,,,,,,,,,,,,,,,,
MI,AU-R-000635,Marihuana Retailer - License,Mint Cannabis,,Active,"760 S. Telegraph Rd., Monroe Township MI 48161",,,,,,9/25/24,,,,,,,,,,,,,,,,
MI,AU-R-000610,Marihuana Retailer - License,Jade Collection of Morenci,,Active,"1098 E. Main ST, Morenci MI 49256",,,,,,11/16/24,,,,,,,,,,,,,,,,
MI,AU-R-000605,Marihuana Retailer - License,"Redbud Roots Lab X, Inc.",,License Void,"225 South Michigan AVE, Big Rapids MI 49307",,,,,,1/20/23,,,,,,,,,,,,,,,,
MI,AU-R-000633,Marihuana Retailer - License,"Quality Roots, Inc.",,Active,"1121 South Monroe ST, Monroe MI 48161",,,,,,5/11/24,,,,,,,,,,,,,,,,
MI,AU-R-000595,Marihuana Retailer - License,Planted Provisioning,,Active,"1960 W Hemphill RD, Flint MI 48507",,,,,,1/18/24,,,,,,,,,,,,,,,,
MI,AU-R-000640,Marihuana Retailer - License,Nature's Medicines,,Active,"703 E Columbia AVE, Battle Creek MI 49014",,,,,,1/13/24,,,,,,,,,,,,,,,,
MI,AU-R-000609,Marihuana Retailer - License,Great Lakes Exotics Cannabis Co.,,Active,"1779 US-23, East Tawas MI 48730",,,,,,1/13/24,,,,,,,,,,,,,,,,
MI,AU-R-000618,Marihuana Retailer - License,Michiganja,,Active,"40 North Main ST Suite 1, Cedar Springs MI 49319",,,,,,12/30/23,,,,,,,,,,,,,,,,
MI,AU-R-000632,Marihuana Retailer - License,High Fidelity,,License Void,"897 North AVE, Battle Creek MI 49017",,,,,,1/6/23,,,,,,,,,,,,,,,,
MI,AU-R-000625,Marihuana Retailer - License,New Standard Saugatuck,,Active,"6406 Blue Star HWY, Saugatuck MI 49453",,,,,,1/3/24,,,,,,,,,,,,,,,,
MI,AU-R-000623,Marihuana Retailer - License,Lume Cannabis Co.,,Active,"1207 N Mission ST, Mt. Pleasant MI 48858",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000607,Marihuana Retailer - License,Pure Roots,,Active,"26673 Lawrence AVE, Center Line MI 48015",,,,,,5/14/24,,,,,,,,,,,,,,,,
MI,AU-R-000606,Marihuana Retailer - License,Lume Cannabis Co.,,Active,"1520 US 131 HWY, Petoskey MI 49770",,,,,,2/24/24,,,,,,,,,,,,,,,,
MI,AU-R-000616,Marihuana Retailer - License,STICKY YPSI,,Active,"1070 N Huron River DR, Ypsilanti MI 48197",,,,,,6/25/24,,,,,,,,,,,,,,,,
MI,AU-R-000621,Marihuana Retailer - License,Skymint,,Active,"700 West Gratiot AVE, Saginaw MI 48602",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000603,Marihuana Retailer - License,Bud Brothers Provisioning,,Active,"3392 S. Huron RD, Bay City MI 48706",,,,,,12/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000601,Marihuana Retailer - License,Gage Cannabis Company,,Active,"2712 Portage ST, Kalamazoo MI 49001",,,,,,6/2/24,,,,,,,,,,,,,,,,
MI,AU-R-000613,Marihuana Retailer - License,"Green Eden, LLC",,Active,"7215 South Westnedge AVE, Portage MI 49002",,,,,,3/29/24,,,,,,,,,,,,,,,,
MI,AU-R-000611,Marihuana Retailer - License,Star Budz,,Active,"11401 NORTH SAGINAW ST, MOUNT MORRIS MI 48458",,,,,,8/25/24,,,,,,,,,,,,,,,,
MI,AU-R-000614,Marihuana Retailer - License,Gage Cannabis Company,,Active,"3825 Stadium DR, Kalamazoo MI 49008",,,,,,6/4/24,,,,,,,,,,,,,,,,
MI,AU-R-000599,Marihuana Retailer - License,Space Cadet Cannabis,,Active,"14111 White Creek Ave. NE, Cedar Springs MI 49319",,,,,,12/16/23,,,,,,,,,,,,,,,,
MI,AU-R-000615,Marihuana Retailer - License,Lume Cannabis Co.,,Active,"15391 S Dixie HWY, Monroe MI 48161",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000577,Marihuana Retailer - License,High Profile Boutique Cannabis,,Active,"4037 S. Westnedge AVE, Kalamazoo MI 49008",,,,,,2/10/24,,,,,,,,,,,,,,,,
MI,AU-R-000578,Marihuana Retailer - License,High Profile Boutique Cannabis,,Active,"1265 E. Laketon AVE, Muskegon MI 49442",,,,,,2/10/24,,,,,,,,,,,,,,,,
MI,AU-R-000588,Marihuana Retailer - License,LivWell Enlightened Health,,Active,"123 E. State ST, Cheboygan MI 49721",,,,,,12/14/23,,,,,,,,,,,,,,,,
MI,AU-R-000602,Marihuana Retailer - License,Timber Cannabis Co.,,Active,"105 Perry AVE, Big Rapids MI 49307",,,,,,9/17/24,,,,,,,,,,,,,,,,
MI,AU-R-000604,Marihuana Retailer - License,The Fire Station Cannabis Co.,,Active,"2500 Ashmun ST Suite C, Sault Sainte Marie MI 49783",,,,,,12/17/23,,,,,,,,,,,,,,,,
MI,AU-R-000585,Marihuana Retailer - License,Quest Cannabis,,Active,"8475 Main ST Suite B, Whitmore Lake MI 48189",,,,,,12/13/23,,,,,,,,,,,,,,,,
MI,AU-R-000598,Marihuana Retailer - License,Gatsby Cannabis Co,,License Void,"2401 E Milham, Portage MI 49002",,,,,,12/9/22,,,,,,,,,,,,,,,,
MI,AU-R-000608,Marihuana Retailer - License,STIIIZY,,Active,"5303 Portage RD, Kalamazoo MI 49002",,,,,,11/3/24,,,,,,,,,,,,,,,,
MI,AU-R-000570,Marihuana Retailer - License,High Level Health,,Active,"800 Broadway ST, Bay City MI 48708",,,,,,2/7/24,,,,,,,,,,,,,,,,
MI,AU-R-000573,Marihuana Retailer - License,Nature's ReLeaf Grand Rapids,,Active,"666 Leonard St NW, Grand Rapids MI 49504",,,,,,12/1/23,,,,,,,,,,,,,,,,
MI,AU-R-000576,Marihuana Retailer - License,High Profile Boutique Cannabis,,Active,"1148 Leonard NW ST, Grand Rapids MI 49504",,,,,,2/10/24,,,,,,,,,,,,,,,,
MI,AU-R-000566,Marihuana Retailer - License,High Society 1,,Active,"804 Clark ST, Big Rapids MI 49307",,,,,,11/24/24,,,,,,,,,,,,,,,,
MI,AU-R-000562,Marihuana Retailer - License,"Stadium Ventures, Inc.",,Active,"2460 W Stadium BLVD, Ann Arbor MI 48103",,,,,,11/24/23,,,,,,,,,,,,,,,,
MI,AU-R-000568,Marihuana Retailer - License,Smoke Society Bay City,,Active,"3697 Wilder RD, Bay City MI 48706",,,,,,11/23/23,,,,,,,,,,,,,,,,
MI,AU-R-000600,Marihuana Retailer - License,Jailhouse Cannabis Co.,,Active,"101 East State ST, Mancelona MI 49659",,,,,,11/23/24,,,,,,,,,,,,,,,,
MI,AU-R-000589,Marihuana Retailer - License,O'Leans,,Active,"776 N Mill ST, Northport MI 49670",,,,,,11/23/23,,,,,,,,,,,,,,,,
MI,AU-R-000590,Marihuana Retailer - License,Top Tree Provisioning,,License Void,"4365 F-41 ST, Oscoda MI 48750",,,,,,11/22/22,,,,,,,,,,,,,,,,
MI,AU-R-000581,Marihuana Retailer - License,NAR Monroe,,Active,"14733 S Telegraph RD, Monroe Township MI 48161",,,,,,11/19/24,,,,,,,,,,,,,,,,
MI,AU-R-000569,Marihuana Retailer - License,Information Entropy I(x4),,Active,"202 Miller AVE, Ann Arbor MI 48104",,,,,,11/19/23,,,,,,,,,,,,,,,,
MI,AU-R-000583,Marihuana Retailer - License,Nature's Remedy Cannabis,,Active,"925 E Drayton ST, Ferndale MI 48220",,,,,,11/18/23,,,,,,,,,,,,,,,,
MI,AU-R-000563,Marihuana Retailer - License,JARS Cannabis,,Active,"709 East Columbia AVE, Battle Creek MI 49014",,,,,,8/7/24,,,,,,,,,,,,,,,,
MI,AU-R-000596,Marihuana Retailer - License,URB,,Active,"14515 Laplaisance RD, Monroe MI 48161",,,,,,11/17/24,,,,,,,,,,,,,,,,
MI,AU-R-000586,Marihuana Retailer - License,DNVK 1 LLC,,License Void,"919 Marshall ST, Allegan MI 49010",,,,,,11/16/22,,,,,,,,,,,,,,,,
MI,AU-R-000591,Marihuana Retailer - License,House of Dank Saginaw,,Active,"3054 E Holland RD, Saginaw MI 48601",,,,,,11/12/24,,,,,,,,,,,,,,,,
MI,AU-R-000584,Marihuana Retailer - License,PURE NB,,Active,"51543 Industrial DR, New Baltimore MI 48047",,,,,,11/10/24,,,,,,,,,,,,,,,,
MI,AU-R-000592,Marihuana Retailer - License,Lume Cannabis Co.,,Active,"907 E. Broomfield ST, Mt. Pleasant MI 48858",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000582,Marihuana Retailer - License,Iconic Wellness & Provisioning Center,,Active,"810 Broadus ST, Sturgis MI 49091",,,,,,11/8/23,,,,,,,,,,,,,,,,
MI,AU-R-000574,Marihuana Retailer - License,The Grassy Knoll,,License Void,"2125 Lemuel ST, Muskegon MI 49444",,,,,,11/8/22,,,,,,,,,,,,,,,,
MI,AU-R-000575,Marihuana Retailer - License,CHO,,Active,"75 N. Bridge ST, Saranac MI 48881",,,,,,11/8/24,,,,,,,,,,,,,,,,
MI,AU-R-000545,Marihuana Retailer - License,GREEN LIGHT DISTRICT. THETFORD,,Active,"9030 North Saginaw RD Suite 5, Mount Morris MI 48458",,,,,,11/8/23,,,,,,,,,,,,,,,,
MI,AU-R-000593,Marihuana Retailer - License,Heritage Provisioning,,Active,"1864 US-23, East Tawas MI 48730",,,,,,11/17/23,,,,,,,,,,,,,,,,
MI,AU-R-000587,Marihuana Retailer - License,STIIIZY,,Active,"642 E. 9 Mile RD, Ferndale MI 48220",,,,,,11/3/24,,,,,,,,,,,,,,,,
MI,AU-R-000552,Marihuana Retailer - License,FIRST CLASS CANNABIS CO.,,Active,"107 N Main ST, Camden MI 49232",,,,,,11/2/24,,,,,,,,,,,,,,,,
MI,AU-R-000556,Marihuana Retailer - License,Cloud Cannabis Kalamazoo,,Active,"521 East Mosel AVE Suite A, Kalamazoo MI 49004",,,,,,5/5/24,,,,,,,,,,,,,,,,
MI,AU-R-000572,Marihuana Retailer - License,Dunegrass Co.,,Active,"7803 Crystal DR, Beulah MI 49617",,,,,,8/14/24,,,,,,,,,,,,,,,,
MI,AU-R-000554,Marihuana Retailer - License,Torch Cannabis Co,,Active,"7957 State ST, Central Lake MI 49622",,,,,,10/25/24,,,,,,,,,,,,,,,,
MI,AU-R-000565,Marihuana Retailer - License,Lume Cannabis Co.,,License Void,"1116 E State ST, Cheboygan MI 49721",,,,,,11/27/22,,,,,,,,,,,,,,,,
MI,AU-R-000559,Marihuana Retailer - License,Great Lakes Natural Remedies,,License Void,"3465 Sheridan AVE, Saginaw MI 48601",,,,,,2/12/23,,,,,,,,,,,,,,,,
MI,AU-R-000571,Marihuana Retailer - License,White Flower Cannabis Company,,Active,"39530 W. Red Arrow Highway HWY, Paw Paw MI 49079",,,,,,7/29/24,,,,,,,,,,,,,,,,
MI,AU-R-000551,Marihuana Retailer - License,Elite Cannabis,,Active,"3389 S Huron RD Suite 3, Bay City MI 48706",,,,,,10/20/24,,,,,,,,,,,,,,,,
MI,AU-R-000539,Marihuana Retailer - License,KAI - Apple,,Active,"3737 E. Apple AVE, Muskegon MI 49442",,,,,,10/11/24,,,,,,,,,,,,,,,,
MI,AU-R-000561,Marihuana Retailer - License,Olswell Cannabis Co.,,Active,"1465 W Beecher ST, Adrian MI 49221",,,,,,10/11/24,,,,,,,,,,,,,,,,
MI,AU-R-000548,Marihuana Retailer - License,"The Green Door Allegan, Inc.",,Active,"500 Linn ST, Allegan MI 49010",,,,,,10/11/24,,,,,,,,,,,,,,,,
MI,AU-R-000549,Marihuana Retailer - License,Pinnacle Emporium,,Active,"421 South Main ST, Camden MI 49232",,,,,,12/23/23,,,,,,,,,,,,,,,,
MI,AU-R-000558,Marihuana Retailer - License,AIM HIGH MEDS,,Active,"880 EAST CHICAGO ST, COLDWATER MI 49036",,,,,,2/7/24,,,,,,,,,,,,,,,,
MI,AU-R-000540,Marihuana Retailer - License,THE FIRE STATION WELLNESS CENTER,,License Void,"9148 N Dort HWY, Mt. Morris MI 48458",,,,,,10/8/22,,,,,,,,,,,,,,,,
MI,AU-R-000546,Marihuana Retailer - License,"The Twisted Sista, LLC",,License Void,"403 S Main ST, Crystal MI 48818",,,,,,10/7/23,,,,,,,,,,,,,,,,
MI,AU-R-000553,Marihuana Retailer - License,Higher Love,,Active,"46479 US 41 HWY, Houghton MI 49931",,,,,,2/1/24,,,,,,,,,,,,,,,,
MI,AU-R-000547,Marihuana Retailer - License,Premier Saginaw III,,Active,"910 E. Genesee AVE, Saginaw MI 48607",,,,,,7/29/24,,,,,,,,,,,,,,,,
MI,AU-R-000557,Marihuana Retailer - License,Nirvana Center,,Active,"710 E Chicago ST, Coldwater MI 49036",,,,,,3/12/24,,,,,,,,,,,,,,,,
MI,AU-R-000524,Marihuana Retailer - License,Puff,,Active,"11397 W Jefferson AVE, River Rouge MI 48218",,,,,,9/29/24,,,,,,,,,,,,,,,,
MI,AU-R-000543,Marihuana Retailer - License,Lume Cannabis Co.,,Active,"5666 W. US-2, Manistique MI 49854",,,,,,2/24/24,,,,,,,,,,,,,,,,
MI,AU-R-000531,Marihuana Retailer - License,Bloom City Club,,Active,"2773 South Centerville RD, Sturgis MI 49091",,,,,,12/17/23,,,,,,,,,,,,,,,,
MI,AU-R-000537,Marihuana Retailer - License,Lume Cannabis Co.,,License Void,"E7981 M-28, Christmas MI 49862",,,,,,2/24/23,,,,,,,,,,,,,,,,
MI,AU-R-000538,Marihuana Retailer - License,PUFF,,Active,"2 Ajax DR, Madison Heights MI 48071",,,,,,9/20/24,,,,,,,,,,,,,,,,
MI,AU-R-000550,Marihuana Retailer - License,Planted Provisioning,,Active,"9545 Main ST, Whitmore Lake MI 48189",,,,,,9/20/24,,,,,,,,,,,,,,,,
MI,AU-R-000544,Marihuana Retailer - License,Rair,,Active,"2264 West Main ST, Lowell MI 49331",,,,,,3/11/23,,,,,,,,,,,,,,,,
MI,AU-R-000522,Marihuana Retailer - License,77 North Inc.,,Active,"4404 N. M-77 HWY, Germfask MI 49836",,,,,,2/18/24,,,,,,,,,,,,,,,,
MI,AU-R-000542,Marihuana Retailer - License,Puff Utica,,Active,"44825 Van Dyke AVE, Utica MI 48317",,,,,,9/14/24,,,,,,,,,,,,,,,,
MI,AU-R-000508,Marihuana Retailer - License,Homegrown Cannabis Co.,,Active,"117 E Main ST, Owosso MI 48867",,,,,,9/13/24,,,,,,,,,,,,,,,,
MI,AU-R-000507,Marihuana Retailer - License,The Dude Abides Marijuana Retailer,,Active,"398 N. Willowbrook RD Suite D, Coldwater MI 49036",,,,,,2/18/24,,,,,,,,,,,,,,,,
MI,AU-R-000503,Marihuana Retailer - License,The Reef Muskegon Heights,,Active,"525 W. Norton AVE, Muskegon Heights MI 49444",,,,,,9/3/24,,,,,,,,,,,,,,,,
MI,AU-R-000519,Marihuana Retailer - License,Mint Cannabis,,Active,"365 N Willowbrook Suite A, Coldwater MI 49036",,,,,,9/25/24,,,,,,,,,,,,,,,,
MI,AU-R-000502,Marihuana Retailer - License,New Standard Ann Arbor,,License Void,"811 North Main ST, Ann Arbor MI 48104",,,,,,8/31/22,,,,,,,,,,,,,,,,
MI,AU-R-000530,Marihuana Retailer - License,Meds Cafe,,Active,"70 Arthur ST, Manistee MI 49660",,,,,,12/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000534,Marihuana Retailer - License,Lume Cannabis Co.,,Active,"1250 S. Mitchell ST, Cadillac MI 49601",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000541,Marihuana Retailer - License,Lume Cannabis Co.,,Active,"3446 State ST, Saginaw MI 48602",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000536,Marihuana Retailer - License,JARS Cannabis,,Active,"3005 Packard ST, Ann Arbor MI 48108",,,,,,8/26/24,,,,,,,,,,,,,,,,
MI,AU-R-000514,Marihuana Retailer - License,NOBO,,Active,"725 Main ST, Battle Creek MI 49014",,,,,,2/11/24,,,,,,,,,,,,,,,,
MI,AU-R-000526,Marihuana Retailer - License,True Leaf,,Active,"265 Crandall Parkway, Lawrence MI 49064",,,,,,8/25/24,,,,,,,,,,,,,,,,
MI,AU-R-000523,Marihuana Retailer - License,NOBO,,Active,"107 Water ST Suite 207, Benton Harbor MI 49022",,,,,,2/11/24,,,,,,,,,,,,,,,,
MI,AU-R-000535,Marihuana Retailer - License,Olswell-Grand Rapids,,Active,"1940 28th Street SE, Grand Rapids MI 49508",,,,,,8/25/24,,,,,,,,,,,,,,,,
MI,AU-R-000513,Marihuana Retailer - License,Dispo,,Active,"115 Linden Street, Big Rapids MI 49307",,,,,,8/10/23,,,,,,,,,,,,,,,,
MI,AU-R-000515,Marihuana Retailer - License,Star Budz,,License Void,"7035 State RD, Millington MI 48746",,,,,,8/25/23,,,,,,,,,,,,,,,,
MI,AU-R-000512,Marihuana Retailer - License,Cannabis King,,Active,"3309 Associates DR, Burton MI 48529",,,,,,8/24/24,,,,,,,,,,,,,,,,
MI,AU-R-000504,Marihuana Retailer - License,The Botanical Co,,Active,"302 South Cedar ST, Kalkaska MI 49646",,,,,,8/24/24,,,,,,,,,,,,,,,,
MI,AU-R-000529,Marihuana Retailer - License,Gage Cannabis Company,,Active,"48 Main ST, Battle Creek MI 49014",,,,,,6/2/24,,,,,,,,,,,,,,,,
MI,AU-R-000496,Marihuana Retailer - License,Greentown USA,,License Void,"1965 Peck ST, Muskegon MI 49441",,,,,,8/23/22,,,,,,,,,,,,,,,,
MI,AU-R-000487,Marihuana Retailer - License,The Outpost Marquette,,Active,"3475 US 41 West, Marquette MI 49855",,,,,,5/27/24,,,,,,,,,,,,,,,,
MI,AU-R-000532,Marihuana Retailer - License,Diamond Cannabis Company,,License Void,"816 Washington AVE Suite 303, Bay City MI 48708",,,,,,8/16/23,,,,,,,,,,,,,,,,
MI,AU-R-000506,Marihuana Retailer - License,Pure Options - Lansing Frandor,,Active,"125 N Clippert ST, Lansing MI 48912",,,,,,8/11/24,,,,,,,,,,,,,,,,
MI,AU-R-000486,Marihuana Retailer - License,LEVELS,,Active,"1840 Sixth ST Bldg A, Muskegon MI 49441",,,,,,8/11/24,,,,,,,,,,,,,,,,
MI,AU-R-000482,Marihuana Retailer - License,Dispo,,Active,"9017 South Sprinkle RD, Portage MI 49002",,,,,,8/10/24,,,,,,,,,,,,,,,,
MI,AU-R-000521,Marihuana Retailer - License,7Engines,,Active,"1101 East Front ST, Buchanan MI 49107",,,,,,8/9/24,,,,,,,,,,,,,,,,
MI,AU-R-000527,Marihuana Retailer - License,Pleasantrees Cannabis Company,,Active,"2161 West Houghton Lake DR, Denton Township MI 48651",,,,,,2/19/24,,,,,,,,,,,,,,,,
MI,AU-R-000510,Marihuana Retailer - License,Symponia Farms Inc.,,Active,"1140 Harmonia RD, Battle Creek MI 49037",,,,,,4/13/24,,,,,,,,,,,,,,,,
MI,AU-R-000500,Marihuana Retailer - License,Consume Cannabis Bay City,,Active,"901 Cass AVE, Bay City MI 48708",,,,,,8/6/24,,,,,,,,,,,,,,,,
MI,AU-R-000499,Marihuana Retailer - License,Gage Cannabis Company,,License Void,"6007 Ann Arbor RD, Jackson MI 49201",,,,,,6/4/23,,,,,,,,,,,,,,,,
MI,AU-R-000485,Marihuana Retailer - License,Consume Cannabis Ionia,,Active,"406 S Steele ST, Ionia MI 48846",,,,,,8/4/24,,,,,,,,,,,,,,,,
MI,AU-R-000511,Marihuana Retailer - License,"RKD Ventures, LLC",,Active,"1234 N. Center RD, Burton MI 48509",,,,,,8/4/24,,,,,,,,,,,,,,,,
MI,AU-R-000517,Marihuana Retailer - License,Herbana,,Active,"2705 W Michigan AVE, Kalamazoo MI 49006",,,,,,8/4/24,,,,,,,,,,,,,,,,
MI,AU-R-000493,Marihuana Retailer - License,"HG Lansing, LLC",,License Void,"5508 S. Cedar ST, Lansing MI 48911",,,,,,2/25/22,,,,,,,,,,,,,,,,
MI,AU-R-000489,Marihuana Retailer - License,BREEZE Recreational,,Active,"1770 E Columbia AVE Suite B, Battle Creek MI 49014",,,,,,2/19/24,,,,,,,,,,,,,,,,
MI,AU-R-000488,Marihuana Retailer - License,JARS Cannabis,,Active,"4326 W Pierson RD, Flint MI 48504",,,,,,8/2/24,,,,,,,,,,,,,,,,
MI,AU-R-000491,Marihuana Retailer - License,City Hall Provisioning Center,,Active,"222 S. Maple ST, Fennville MI 49408",,,,,,7/29/24,,,,,,,,,,,,,,,,
MI,AU-R-000497,Marihuana Retailer - License,Levels Cannabis,,Active,"23968 Sherwood AVE, Center Line MI 48015",,,,,,7/29/24,,,,,,,,,,,,,,,,
MI,AU-R-000473,Marihuana Retailer - License,JARS Cannabis,,Active,"450 S Main ST Suite 1, Ann Arbor MI 48104",,,,,,7/29/24,,,,,,,,,,,,,,,,
MI,AU-R-000478,Marihuana Retailer - License,Pincanna,,Active,"1234 E Grand River AVE, East Lansing MI 48823",,,,,,3/3/24,,,,,,,,,,,,,,,,
MI,AU-R-000495,Marihuana Retailer - License,JARS CANNABIS,,Active,"1815 Alpine AVE NW, Grand Rapids MI 49504",,,,,,8/7/24,,,,,,,,,,,,,,,,
MI,AU-R-000475,Marihuana Retailer - License,Skymint,,Active,"352 South Willowbrook RD Suite F, Coldwater MI 49036",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000492,Marihuana Retailer - License,Easton Craft,,Active,"1110 W. Lincoln AVE, Ionia MI 48846",,,,,,4/22/24,,,,,,,,,,,,,,,,
MI,AU-R-000509,Marihuana Retailer - License,Timber Cannabis Co.,,Active,"133 Marshall ST, Allegan MI 49010",,,,,,9/17/24,,,,,,,,,,,,,,,,
MI,AU-R-000501,Marihuana Retailer - License,Lume Cannabis Co.,,Active,"902 S Cedar ST, Kalkaska MI 49646",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000481,Marihuana Retailer - License,The Alluvion Cannabis Company,,License Void,"701 Maple ST, Big Rapids MI 49307",,,,,,7/23/23,,,,,,,,,,,,,,,,
MI,AU-R-000483,Marihuana Retailer - License,"Green Decatur, Inc.",,Active,"100 E. Sherwood ST, Decatur MI 49045",,,,,,7/20/24,,,,,,,,,,,,,,,,
MI,AU-R-000469,Marihuana Retailer - License,HICLOUD Cannabis Co,,License Void,"215 S Linn ST, Bay City MI 48706",,,,,,7/19/22,,,,,,,,,,,,,,,,
MI,AU-R-000462,Marihuana Retailer - License,Primitiv,,Active,"1286 S 11th ST, Niles MI 49120",,,,,,7/15/24,,,,,,,,,,,,,,,,
MI,AU-R-000490,Marihuana Retailer - License,Lume Cannabis Co.,,Active,"119 S Stephenson AVE, Iron Mountain MI 49801",,,,,,11/27/23,,,,,,,,,,,,,,,,
MI,AU-R-000464,Marihuana Retailer - License,Olswell-Kalkaska,,Active,"102 Northland PLZ, Kalkaska MI 49646",,,,,,7/9/24,,,,,,,,,,,,,,,,
